crate, caller, callee, pattern, dir, file, line, col
tempfile, tempfile::file::mod::tempfile, std::env::temp_dir, std::env, data/packages/tempfile/src/file, mod.rs, 55, 22
tempfile, tempfile::file::mod::TempPath::close, std::path::PathBuf::new, std::path, data/packages/tempfile/src/file, mod.rs, 180, 29
tempfile, tempfile::file::mod::TempPath::persist, std::path::PathBuf::new, std::path, data/packages/tempfile/src/file, mod.rs, 234, 37
tempfile, tempfile::file::mod::TempPath::persist_noclobber, std::path::PathBuf::new, std::path, data/packages/tempfile/src/file, mod.rs, 296, 37
tempfile, tempfile::file::mod::TempPath::keep, std::path::PathBuf::new, std::path, data/packages/tempfile/src/file, mod.rs, 344, 65
tempfile, tempfile::file::mod::create_named, std::env::current_dir, std::env, data/packages/tempfile/src/file, mod.rs, 963, 20
tempfile, tempfile::file::imp::unix::create_unlinked, std::env::current_dir, std::env, data/packages/tempfile/src/file/imp, unix.rs, 59, 27
tempfile, tempfile::file::imp::unix::create_unlinked, std::fs::OpenOptions::new, std::fs, data/packages/tempfile/src/file/imp, unix.rs, 64, 49
tempfile, tempfile::file::imp::unix::create, std::fs::OpenOptions::new, std::fs, data/packages/tempfile/src/file/imp, unix.rs, 74, 17
tempfile, tempfile::file::imp::unix::reopen, std::fs::OpenOptions::new, std::fs, data/packages/tempfile/src/file/imp, unix.rs, 105, 32
tempfile, tempfile::file::imp::unix::persist, libc::rename, libc, data/packages/tempfile/src/file/imp, unix.rs, 19, 32
tempfile, tempfile::file::imp::unix::persist, libc::link, libc, data/packages/tempfile/src/file/imp, unix.rs, 19, 26
tempfile, tempfile::file::imp::unix::persist, libc::unlink, libc, data/packages/tempfile/src/file/imp, unix.rs, 19, 40
tempfile, tempfile::file::imp::windows::create, std::fs::OpenOptions::new, std::fs, data/packages/tempfile/src/file/imp, windows.rs, 39, 25
tempfile, tempfile::file::imp::windows::reopen, winapi::um::winbase::ReOpenFile, winapi, data/packages/tempfile/src/file/imp, windows.rs, 11, 39
tempfile, tempfile::file::imp::windows::reopen, std::os::windows::io::FromRawHandle::from_raw_handle, std::os, data/packages/tempfile/src/file/imp, windows.rs, 62, 30
tempfile, tempfile::file::imp::windows::keep, winapi::um::fileapi::SetFileAttributesW, winapi, data/packages/tempfile/src/file/imp, windows.rs, 9, 25
tempfile, tempfile::file::imp::windows::persist, winapi::um::fileapi::SetFileAttributesW, winapi, data/packages/tempfile/src/file/imp, windows.rs, 9, 25
tempfile, tempfile::file::imp::windows::persist, winapi::um::winbase::MoveFileExW, winapi, data/packages/tempfile/src/file/imp, windows.rs, 11, 26
tempfile, tempfile::file::imp::windows::persist, winapi::um::fileapi::SetFileAttributesW, winapi, data/packages/tempfile/src/file/imp, windows.rs, 9, 25
termcolor, termcolor::ColorChoice::env_allows_color, std::env::var_os, std::env, data/packages/termcolor/src, lib.rs, 235, 19
termcolor, termcolor::ColorChoice::env_allows_color, std::env::var_os, std::env, data/packages/termcolor/src, lib.rs, 247, 16
termcolor, termcolor::ColorChoice::env_allows_color, std::env::var_os, std::env, data/packages/termcolor/src, lib.rs, 258, 30
termcolor, termcolor::ColorChoice::env_allows_color, std::env::var_os, std::env, data/packages/termcolor/src, lib.rs, 265, 16
termcolor, termcolor::ColorChoice::should_ansi, std::env::var, std::env, data/packages/termcolor/src, lib.rs, 282, 27
termcolor, termcolor::WriterInner::create, winapi_util::console::Console::stdout, winapi, data/packages/termcolor/src, lib.rs, 579, 59
termcolor, termcolor::WriterInner::create, winapi_util::console::Console::stderr, winapi, data/packages/termcolor/src, lib.rs, 580, 59
termcolor, termcolor::WriterInner::create, winapi_util::console::Console::stdout, winapi, data/packages/termcolor/src, lib.rs, 581, 67
termcolor, termcolor::WriterInner::create, winapi_util::console::Console::stderr, winapi, data/packages/termcolor/src, lib.rs, 582, 67
termcolor, termcolor::BufferWriter::create, winapi_util::console::Console::stdout, winapi, data/packages/termcolor/src, lib.rs, 894, 59
termcolor, termcolor::BufferWriter::create, winapi_util::console::Console::stderr, winapi, data/packages/termcolor/src, lib.rs, 895, 59
termcolor, termcolor::BufferWriter::create, winapi_util::console::Console::stdout, winapi, data/packages/termcolor/src, lib.rs, 896, 67
termcolor, termcolor::BufferWriter::create, winapi_util::console::Console::stderr, winapi, data/packages/termcolor/src, lib.rs, 897, 67
termcolor, termcolor::LossyStandardStream::new, winapi_util::console::Console::stdout, winapi, data/packages/termcolor/src, lib.rs, 2016, 42
termcolor, termcolor::LossyStandardStream::new, winapi_util::console::Console::stderr, winapi, data/packages/termcolor/src, lib.rs, 2017, 32
terminal_size, terminal_size::unix::compare_with_stty, std::process::Command::new, std::process, data/packages/terminal_size/src, unix.rs, 48, 30
terminal_size, terminal_size::unix::compare_with_stty, std::process::Stdio::inherit, std::process, data/packages/terminal_size/src, unix.rs, 49, 26
terminal_size, terminal_size::unix::compare_with_stty, std::process::Command::new, std::process, data/packages/terminal_size/src, unix.rs, 77, 21
terminal_size, terminal_size::unix::compare_with_stty, std::process::Stdio::inherit, std::process, data/packages/terminal_size/src, unix.rs, 81, 31
terminal_size, terminal_size::unix::compare_with_stty, std::process::Command::new, std::process, data/packages/terminal_size/src, unix.rs, 85, 21
terminal_size, terminal_size::unix::compare_with_stty, std::process::Stdio::inherit, std::process, data/packages/terminal_size/src, unix.rs, 89, 31
time, time::sys::local_offset_at::unix::timestamp_to_tm, libc::localtime_r, libc, data/packages/time/src/sys/local_offset_at, unix.rs, 35, 32
time, time::sys::local_offset_at::unix::timestamp_to_tm, libc::localtime_r, libc, data/packages/time/src/sys/local_offset_at, unix.rs, 35, 32
tokio, tokio::fs::canonicalize::canonicalize, std::fs::canonicalize, std::fs, data/packages/tokio/src/fs, canonicalize.rs, 50, 30
tokio, tokio::fs::copy::copy, std::fs::copy, std::fs, data/packages/tokio/src/fs, copy.rs, 26, 25
tokio, tokio::fs::create_dir::create_dir, std::fs::create_dir, std::fs, data/packages/tokio/src/fs, create_dir.rs, 51, 30
tokio, tokio::fs::create_dir_all::create_dir_all, std::fs::create_dir_all, std::fs, data/packages/tokio/src/fs, create_dir_all.rs, 52, 30
tokio, tokio::fs::dir_builder::DirBuilder::create, std::fs::DirBuilder::new, std::fs, data/packages/tokio/src/fs, dir_builder.rs, 101, 47
tokio, tokio::fs::dir_builder::DirBuilder::create, std::os::unix::fs::DirBuilderExt::mode, std::os, data/packages/tokio/src/fs, dir_builder.rs, 107, 50
tokio, tokio::fs::file::File::open, std::fs::File::open, std::fs, data/packages/tokio/src/fs, file.rs, 158, 39
tokio, tokio::fs::file::File::create, std::fs::File::create, std::fs, data/packages/tokio/src/fs, file.rs, 198, 49
tokio, tokio::fs::file::std::os::unix::io::FromRawFd::from_raw_fd, std::fs::File::from_raw_fd, std::fs, data/packages/tokio/src/fs, file.rs, 731, 17
tokio, tokio::fs::file::std::os::windows::io::FromRawHandle::from_raw_handle, std::fs::File::from_raw_handle, std::fs, data/packages/tokio/src/fs, file.rs, 745, 17
tokio, tokio::fs::hard_link::hard_link, std::fs::hard_link, std::fs, data/packages/tokio/src/fs, hard_link.rs, 45, 30
tokio, tokio::fs::metadata::metadata, std::fs::metadata, std::fs, data/packages/tokio/src/fs, metadata.rs, 46, 25
tokio, tokio::fs::open_options::OpenOptions::new, std::fs::OpenOptions::new, std::fs, data/packages/tokio/src/fs, open_options.rs, 99, 36
tokio, tokio::fs::read::read, std::fs::read, std::fs, data/packages/tokio/src/fs, read.rs, 50, 30
tokio, tokio::fs::read_dir::read_dir, std::fs::read_dir, std::fs, data/packages/tokio/src/fs, read_dir.rs, 32, 35
tokio, tokio::fs::read_link::read_link, std::fs::read_link, std::fs, data/packages/tokio/src/fs, read_link.rs, 13, 30
tokio, tokio::fs::read_to_string::read_to_string, std::fs::read_to_string, std::fs, data/packages/tokio/src/fs, read_to_string.rs, 29, 30
tokio, tokio::fs::remove_dir::remove_dir, std::fs::remove_dir, std::fs, data/packages/tokio/src/fs, remove_dir.rs, 11, 30
tokio, tokio::fs::remove_dir_all::remove_dir_all, std::fs::remove_dir_all, std::fs, data/packages/tokio/src/fs, remove_dir_all.rs, 13, 30
tokio, tokio::fs::remove_file::remove_file, std::fs::remove_file, std::fs, data/packages/tokio/src/fs, remove_file.rs, 17, 30
tokio, tokio::fs::rename::rename, std::fs::rename, std::fs, data/packages/tokio/src/fs, rename.rs, 16, 30
tokio, tokio::fs::set_permissions::set_permissions, std::fs::set_permissions, std::fs, data/packages/tokio/src/fs, set_permissions.rs, 14, 25
tokio, tokio::fs::symlink::symlink, std::os::unix::fs::symlink, std::os, data/packages/tokio/src/fs, symlink.rs, 17, 40
tokio, tokio::fs::symlink_dir::symlink_dir, std::os::windows::fs::symlink_dir, std::os, data/packages/tokio/src/fs, symlink_dir.rs, 18, 43
tokio, tokio::fs::symlink_file::symlink_file, std::os::windows::fs::symlink_file, std::os, data/packages/tokio/src/fs, symlink_file.rs, 18, 43
tokio, tokio::fs::symlink_metadata::symlink_metadata, std::fs::symlink_metadata, std::fs, data/packages/tokio/src/fs, symlink_metadata.rs, 14, 25
tokio, tokio::fs::write::write, std::fs::write, std::fs, data/packages/tokio/src/fs, write.rs, 30, 30
tokio, tokio::io::async_fd::AsyncFd::new_with_handle_and_interest, mio::unix::SourceFd, mio::unix, data/packages/tokio/src/io, async_fd.rs, 4, 15
tokio, tokio::io::async_fd::AsyncFd::take_inner, mio::unix::SourceFd, mio::unix, data/packages/tokio/src/io, async_fd.rs, 4, 15
tokio, tokio::net::addr::sealed::ToSocketAddrsPriv::to_socket_addrs, std::net::SocketAddr::V4, std::net, data/packages/tokio/src/net, addr.rs, 71, 20
tokio, tokio::net::addr::sealed::ToSocketAddrsPriv::to_socket_addrs, std::net::SocketAddr::V6, std::net, data/packages/tokio/src/net, addr.rs, 84, 20
tokio, tokio::net::addr::sealed::ToSocketAddrsPriv::to_socket_addrs, std::net::SocketAddr::from, std::net, data/packages/tokio/src/net, addr.rs, 97, 36
tokio, tokio::net::addr::sealed::ToSocketAddrsPriv::to_socket_addrs, std::net::SocketAddrV4::new, std::net, data/packages/tokio/src/net, addr.rs, 112, 22
tokio, tokio::net::addr::sealed::ToSocketAddrsPriv::to_socket_addrs, std::net::SocketAddrV6::new, std::net, data/packages/tokio/src/net, addr.rs, 126, 22
tokio, tokio::net::udp::UdpSocket::bind_addr, mio::net::UdpSocket::bind, mio::net, data/packages/tokio/src/net, udp.rs, 169, 39
tokio, tokio::net::udp::UdpSocket::from_std, mio::net::UdpSocket::from_std, mio::net, data/packages/tokio/src/net, udp.rs, 216, 38
tokio, tokio::net::udp::UdpSocket::into_std, std::net::UdpSocket::from_raw_fd, std::net, data/packages/tokio/src/net, udp.rs, 249, 60
tokio, tokio::net::udp::UdpSocket::into_std, std::net::UdpSocket::from_raw_socket, std::net, data/packages/tokio/src/net, udp.rs, 258, 64
tokio, tokio::net::udp::UdpSocket::as_socket, socket2::SockRef::from, socket2, data/packages/tokio/src/net, udp.rs, 263, 26
tokio, tokio::net::tcp::listener::TcpListener::from_std, mio::net::TcpListener::from_std, mio::net, data/packages/tokio/src/net/tcp, listener.rs, 232, 40
tokio, tokio::net::tcp::listener::TcpListener::into_std, std::net::TcpListener::from_raw_fd, std::net, data/packages/tokio/src/net/tcp, listener.rs, 266, 62
tokio, tokio::net::tcp::listener::TcpListener::into_std, std::net::TcpListener::from_raw_socket, std::net, data/packages/tokio/src/net/tcp, listener.rs, 275, 66
tokio, tokio::net::tcp::listener::TcpListener::into_std, std::net::TcpListener::from_raw_fd, std::net, data/packages/tokio/src/net/tcp, listener.rs, 284, 62
tokio, tokio::net::tcp::socket::TcpSocket::new, socket2::Socket::new, socket2, data/packages/tokio/src/net/tcp, socket.rs, 171, 37
tokio, tokio::net::tcp::socket::TcpSocket::connect, mio::net::TcpStream::from_raw_fd, mio::net, data/packages/tokio/src/net/tcp, socket.rs, 595, 42
tokio, tokio::net::tcp::socket::TcpSocket::connect, mio::net::TcpStream::from_raw_socket, mio::net, data/packages/tokio/src/net/tcp, socket.rs, 603, 42
tokio, tokio::net::tcp::socket::TcpSocket::listen, mio::net::TcpListener::from_raw_fd, mio::net, data/packages/tokio/src/net/tcp, socket.rs, 651, 44
tokio, tokio::net::tcp::socket::TcpSocket::listen, mio::net::TcpListener::from_raw_socket, mio::net, data/packages/tokio/src/net/tcp, socket.rs, 659, 44
tokio, tokio::net::tcp::socket::std::os::unix::io::FromRawFd::from_raw_fd, socket2::Socket::from_raw_fd, socket2, data/packages/tokio/src/net/tcp, socket.rs, 740, 37
tokio, tokio::net::tcp::socket::std::os::windows::io::FromRawSocket::from_raw_socket, socket2::Socket::from_raw_socket, socket2, data/packages/tokio/src/net/tcp, socket.rs, 775, 37
tokio, tokio::net::tcp::stream::TcpStream::from_std, mio::net::TcpStream::from_std, mio::net, data/packages/tokio/src/net/tcp, stream.rs, 197, 38
tokio, tokio::net::tcp::stream::TcpStream::into_std, std::net::TcpStream::from_raw_fd, std::net, data/packages/tokio/src/net/tcp, stream.rs, 243, 60
tokio, tokio::net::tcp::stream::TcpStream::into_std, std::net::TcpStream::from_raw_socket, std::net, data/packages/tokio/src/net/tcp, stream.rs, 252, 64
tokio, tokio::net::tcp::stream::TcpStream::into_std, std::net::TcpStream::from_raw_fd, std::net, data/packages/tokio/src/net/tcp, stream.rs, 261, 60
tokio, tokio::net::unix::listener::UnixListener::bind, mio::net::UnixListener::bind, mio::net, data/packages/tokio/src/net/unix, listener.rs, 68, 47
tokio, tokio::net::unix::listener::UnixListener::from_std, mio::net::UnixListener::from_std, mio::net, data/packages/tokio/src/net/unix, listener.rs, 90, 47
tokio, tokio::net::unix::listener::UnixListener::into_std, std::os::unix::net::UnixListener::from_raw_fd, std::os, data/packages/tokio/src/net/unix, listener.rs, 121, 54
tokio, tokio::net::unix::stream::UnixStream::connect, mio::net::UnixStream::connect, mio::net, data/packages/tokio/src/net/unix, stream.rs, 50, 43
tokio, tokio::net::unix::stream::UnixStream::from_std, mio::net::UnixStream::from_std, mio::net, data/packages/tokio/src/net/unix, stream.rs, 714, 43
tokio, tokio::net::unix::stream::UnixStream::into_std, std::os::unix::net::UnixStream::from_raw_fd, std::os, data/packages/tokio/src/net/unix, stream.rs, 762, 67
tokio, tokio::net::unix::stream::UnixStream::pair, mio::net::UnixStream::pair, mio::net, data/packages/tokio/src/net/unix, stream.rs, 771, 43
tokio, tokio::net::unix::ucred::impl_linux::get_peer_cred, libc::getsockopt, libc, data/packages/tokio/src/net/unix, ucred.rs, 53, 23
tokio, tokio::net::unix::ucred::impl_netbsd::get_peer_cred, libc::getsockopt, libc, data/packages/tokio/src/net/unix, ucred.rs, 105, 23
tokio, tokio::net::unix::ucred::impl_bsd::get_peer_cred, libc::getpeereid, libc, data/packages/tokio/src/net/unix, ucred.rs, 147, 14
tokio, tokio::net::unix::ucred::impl_macos::get_peer_cred, libc::getsockopt, libc, data/packages/tokio/src/net/unix, ucred.rs, 178, 35
tokio, tokio::net::unix::ucred::impl_macos::get_peer_cred, libc::getpeereid, libc, data/packages/tokio/src/net/unix, ucred.rs, 178, 23
tokio, tokio::net::unix::ucred::impl_solaris::get_peer_cred, libc::getpeerucred, libc, data/packages/tokio/src/net/unix, ucred.rs, 233, 28
tokio, tokio::net::unix::ucred::impl_solaris::get_peer_cred, libc::ucred_geteuid, libc, data/packages/tokio/src/net/unix, ucred.rs, 236, 32
tokio, tokio::net::unix::ucred::impl_solaris::get_peer_cred, libc::ucred_getegid, libc, data/packages/tokio/src/net/unix, ucred.rs, 237, 32
tokio, tokio::net::unix::ucred::impl_solaris::get_peer_cred, libc::ucred_getpid, libc, data/packages/tokio/src/net/unix, ucred.rs, 238, 32
tokio, tokio::net::unix::ucred::impl_solaris::get_peer_cred, libc::ucred_free, libc, data/packages/tokio/src/net/unix, ucred.rs, 240, 22
tokio, tokio::net::unix::datagram::socket::UnixDatagram::bind, mio::net::UnixDatagram::bind, mio::net, data/packages/tokio/src/net/unix/datagram, socket.rs, 383, 45
tokio, tokio::net::unix::datagram::socket::UnixDatagram::pair, mio::net::UnixDatagram::pair, mio::net, data/packages/tokio/src/net/unix/datagram, socket.rs, 417, 45
tokio, tokio::net::unix::datagram::socket::UnixDatagram::from_std, mio::net::UnixDatagram::from_std, mio::net, data/packages/tokio/src/net/unix/datagram, socket.rs, 463, 45
tokio, tokio::net::unix::datagram::socket::UnixDatagram::into_std, std::os::unix::net::UnixDatagram::from_raw_fd, std::os, data/packages/tokio/src/net/unix/datagram, socket.rs, 495, 69
tokio, tokio::net::unix::datagram::socket::UnixDatagram::unbound, mio::net::UnixDatagram::unbound, mio::net, data/packages/tokio/src/net/unix/datagram, socket.rs, 535, 45
tokio, tokio::net::windows::named_pipe::ServerOptions::create_with_security_attributes_raw, crate::winapi::um::namedpipeapi::CreateNamedPipeW, winapi, data/packages/tokio/src/net/windows, named_pipe.rs, 2219, 30
tokio, tokio::net::windows::named_pipe::ClientOptions::open_with_security_attributes_raw, crate::winapi::um::fileapi::CreateFileW, winapi, data/packages/tokio/src/net/windows, named_pipe.rs, 2401, 25
tokio, tokio::net::windows::named_pipe::named_pipe_info, crate::winapi::um::namedpipeapi::GetNamedPipeInfo, winapi, data/packages/tokio/src/net/windows, named_pipe.rs, 2493, 31
tokio, tokio::process::mod::Command::new, std::process::Command::new, std::process, data/packages/tokio/src/process, mod.rs, 317, 31
tokio, tokio::process::mod::Command::output, std::process::Stdio::piped, std::process, data/packages/tokio/src/process, mod.rs, 874, 31
tokio, tokio::process::mod::Command::output, std::process::Stdio::piped, std::process, data/packages/tokio/src/process, mod.rs, 875, 31
tokio, tokio::process::windows::std::future::Future::poll, winapi::um::winbase::RegisterWaitForSingleObject, winapi, data/packages/tokio/src/process, windows.rs, 38, 26
tokio, tokio::process::windows::Drop::drop, winapi::um::threadpoollegacyapiset::UnregisterWaitEx, winapi, data/packages/tokio/src/process, windows.rs, 37, 40
tokio, tokio::process::windows::stdio, std::fs::File::from_raw_handle, std::fs, data/packages/tokio/src/process, windows.rs, 237, 41
tokio, tokio::process::windows::duplicate_handle, winapi::um::processthreadsapi::GetCurrentProcess, winapi, data/packages/tokio/src/process, windows.rs, 36, 35
tokio, tokio::process::windows::duplicate_handle, winapi::um::handleapi::DuplicateHandle, winapi, data/packages/tokio/src/process, windows.rs, 35, 28
tokio, tokio::process::windows::duplicate_handle, std::fs::File::from_raw_handle, std::fs, data/packages/tokio/src/process, windows.rs, 272, 20
tokio, tokio::process::unix::mod::From::from, std::fs::File::from_raw_fd, std::fs, data/packages/tokio/src/process/unix, mod.rs, 157, 32
tokio, tokio::process::unix::mod::convert_to_stdio, std::process::Stdio::from, std::process, data/packages/tokio/src/process/unix, mod.rs, 193, 14
tokio, tokio::process::unix::mod::mio::event::Source::register, mio::unix::SourceFd, mio::unix, data/packages/tokio/src/process/unix, mod.rs, 40, 15
tokio, tokio::process::unix::mod::mio::event::Source::reregister, mio::unix::SourceFd, mio::unix, data/packages/tokio/src/process/unix, mod.rs, 40, 15
tokio, tokio::process::unix::mod::mio::event::Source::deregister, mio::unix::SourceFd, mio::unix, data/packages/tokio/src/process/unix, mod.rs, 40, 15
tokio, tokio::process::unix::mod::set_nonblocking, libc::fcntl, libc, data/packages/tokio/src/process/unix, mod.rs, 268, 29
tokio, tokio::process::unix::mod::set_nonblocking, libc::fcntl, libc, data/packages/tokio/src/process/unix, mod.rs, 279, 22
tokio, tokio::process::unix::orphan::test::Wait::try_wait, std::process::ExitStatus::from_raw, std::process, data/packages/tokio/src/process/unix, orphan.rs, 184, 40
tokio, tokio::process::unix::reap::test::reaper, std::process::ExitStatus::from_raw, std::process, data/packages/tokio/src/process/unix, reap.rs, 212, 31
tokio, tokio::process::unix::reap::test::kill, std::process::ExitStatus::from_raw, std::process, data/packages/tokio/src/process/unix, reap.rs, 251, 31
tokio, tokio::process::unix::reap::test::drop_reaps_if_possible, std::process::ExitStatus::from_raw, std::process, data/packages/tokio/src/process/unix, reap.rs, 265, 31
tokio, tokio::process::unix::reap::test::drop_enqueues_orphan_if_wait_fails, std::process::ExitStatus::from_raw, std::process, data/packages/tokio/src/process/unix, reap.rs, 284, 31
tokio, tokio::runtime::io::platform::sys::hup, mio::unix::UnixReady::hup, mio::unix, data/packages/tokio/src/runtime/io, platform.rs, 9, 19
tokio, tokio::runtime::io::platform::sys::is_hup, mio::unix::UnixReady::from, mio::unix, data/packages/tokio/src/runtime/io, platform.rs, 13, 19
tokio, tokio::runtime::io::platform::sys::error, mio::unix::UnixReady::error, mio::unix, data/packages/tokio/src/runtime/io, platform.rs, 17, 19
tokio, tokio::runtime::io::platform::sys::is_error, mio::unix::UnixReady::from, mio::unix, data/packages/tokio/src/runtime/io, platform.rs, 21, 19
tokio, tokio::runtime::task::state::State::ref_inc, std::process::abort, std::process, data/packages/tokio/src/runtime/task, state.rs, 433, 21
tokio, tokio::signal::unix::crate::signal::registry::Init::init, libc::SIGRTMAX, libc, data/packages/tokio/src/signal, unix.rs, 33, 33
tokio, tokio::signal::unix::crate::signal::registry::Init::init, mio::net::UnixStream::pair, mio::net, data/packages/tokio/src/signal, unix.rs, 60, 45
tokio, tokio::signal::unix::driver::Driver::new, std::os::unix::net::UnixStream::from_raw_fd, std::os, data/packages/tokio/src/signal/unix, driver.rs, 76, 71
tokio, tokio::signal::unix::driver::Driver::new, mio::net::UnixStream::from_std, mio::net, data/packages/tokio/src/signal/unix, driver.rs, 77, 35
tokio, tokio::signal::windows::sys::crate::signal::registry::Storage::event_info, winapi::shared::minwindef::DWORD::try_from, winapi, data/packages/tokio/src/signal/windows, sys.rs, 61, 21
tokio, tokio::signal::windows::sys::global_init, winapi::um::consoleapi::SetConsoleCtrlHandler, winapi, data/packages/tokio/src/signal/windows, sys.rs, 9, 28
tokio, tokio::sync::mpsc::chan::Semaphore::add_permit, std::process::abort, std::process, data/packages/tokio/src/sync/mpsc, chan.rs, 412, 21
tokio, tokio::sync::mpsc::unbounded::UnboundedSender::inc_num_messages, std::process::abort, std::process, data/packages/tokio/src/sync/mpsc, unbounded.rs, 292, 25
tokio-util, tokio-util::compat::futures_io::AsyncRead::poll_read, tokio::io::ReadBuf::new, tokio::io, data/packages/tokio-util/src, compat.rs, 139, 42
tokio-util, tokio-util::compat::futures_io::AsyncBufRead::poll_fill_buf, tokio::io::AsyncBufRead::poll_fill_buf, tokio::io, data/packages/tokio-util/src, compat.rs, 173, 33
tokio-util, tokio-util::compat::futures_io::AsyncBufRead::consume, tokio::io::AsyncBufRead::consume, tokio::io, data/packages/tokio-util/src, compat.rs, 177, 33
tokio-util, tokio-util::compat::futures_io::AsyncWrite::poll_write, tokio::io::AsyncWrite::poll_write, tokio::io, data/packages/tokio-util/src, compat.rs, 211, 31
tokio-util, tokio-util::compat::futures_io::AsyncWrite::poll_flush, tokio::io::AsyncWrite::poll_flush, tokio::io, data/packages/tokio-util/src, compat.rs, 215, 31
tokio-util, tokio-util::compat::futures_io::AsyncWrite::poll_close, tokio::io::AsyncWrite::poll_shutdown, tokio::io, data/packages/tokio-util/src, compat.rs, 219, 31
tokio-util, tokio-util::either::tests::either_is_async_read, tokio::io::repeat, tokio::io, data/packages/tokio-util/src, either.rs, 170, 20
tokio-util, tokio-util::util::poll_read_buf, tokio::io::ReadBuf::uninit, tokio::io, data/packages/tokio-util/src, lib.rs, 123, 35
tokio-util, tokio-util::io::sync_bridge::std::io::Read::read, tokio::io::AsyncReadExt::read, tokio::io, data/packages/tokio-util/src/io, sync_bridge.rs, 15, 39
tokio-util, tokio-util::udp::frame::futures_core::Stream::poll_next, tokio::io::ReadBuf::uninit, tokio::io, data/packages/tokio-util/src/udp, frame.rs, 88, 40
tokio-util, tokio-util::udp::frame::UdpFramed::new, std::net::Ipv4Addr::new, std::net, data/packages/tokio-util/src/udp, frame.rs, 186, 65
tokio-util, tokio-util::udp::frame::UdpFramed::new, std::net::SocketAddrV4::new, std::net, data/packages/tokio-util/src/udp, frame.rs, 186, 51
tokio-util, tokio-util::udp::frame::UdpFramed::new, std::net::SocketAddr::V4, std::net, data/packages/tokio-util/src/udp, frame.rs, 186, 34
unicode-width, unicode-width::tests::enwik8, std::fs::read_to_string, std::fs, data/packages/unicode-width/src, tests.rs, 101, 26
unicode-width, unicode-width::tests::jawiki, std::fs::read_to_string, std::fs, data/packages/unicode-width/src, tests.rs, 110, 26
url, url::host::parse_ipv4addr, std::net::Ipv4Addr::from, std::net, data/packages/url/src, host.rs, 346, 17
url, url::host::parse_ipv6addr, std::net::Ipv6Addr::new, std::net, data/packages/url/src, host.rs, 495, 17
url, url::file_url_segments_to_pathbuf, std::path::PathBuf::from, std::path, data/packages/url/src, lib.rs, 2815, 24
url, url::file_url_segments_to_pathbuf_windows, std::path::PathBuf::from, std::path, data/packages/url/src, lib.rs, 2878, 24
version_check, version_check::get_version_and_date, std::env::var, std::env, data/packages/version_check/src, lib.rs, 129, 21
version_check, version_check::get_version_and_date, std::process::Command::new, std::process, data/packages/version_check/src, lib.rs, 130, 13
version_check, version_check::supports_feature, std::env::var_os, std::env, data/packages/version_check/src, lib.rs, 296, 25
version_check, version_check::supports_feature, std::env::var_os, std::env, data/packages/version_check/src, lib.rs, 298, 25
version_check, version_check::tests::read_static, std::path::Path::new, std::path, data/packages/version_check/src, lib.rs, 439, 25
version_check, version_check::tests::read_static, std::fs::File::open, std::fs, data/packages/version_check/src, lib.rs, 444, 25
version_check, version_check::tests::test_stable_compatibility, std::env::var_os, std::env, data/packages/version_check/src, lib.rs, 469, 16
version_check, version_check::tests::test_stable_compatibility, std::fs::metadata, std::fs, data/packages/version_check/src, lib.rs, 469, 56
version_check, version_check::tests::test_parse_current, std::env::var, std::env, data/packages/version_check/src, lib.rs, 489, 40
walkdir, walkdir::util::device_num, winapi_util::Handle::from_path_any, winapi, data/packages/walkdir/src, util.rs, 15, 20
walkdir, walkdir::util::device_num, winapi_util::file::information, winapi, data/packages/walkdir/src, util.rs, 16, 10
walkdir, walkdir::tests::recursive::nested, std::path::PathBuf::from, std::path, data/packages/walkdir/src/tests, recursive.rs, 213, 17
walkdir, walkdir::tests::recursive::nested_small_max_open, std::path::PathBuf::from, std::path, data/packages/walkdir/src/tests, recursive.rs, 258, 17
walkdir, walkdir::tests::recursive::same_file_system, std::path::Path::new, std::path, data/packages/walkdir/src/tests, recursive.rs, 977, 14
walkdir, walkdir::tests::util::Dir::touch, std::fs::File::create, std::fs, data/packages/walkdir/src/tests, util.rs, 130, 14
walkdir, walkdir::tests::util::Dir::imp, std::os::windows::fs::symlink_file, std::os, data/packages/walkdir/src/tests, util.rs, 153, 38
walkdir, walkdir::tests::util::Dir::imp, std::os::unix::fs::symlink, std::os, data/packages/walkdir/src/tests, util.rs, 159, 35
walkdir, walkdir::tests::util::Dir::imp, std::os::windows::fs::symlink_dir, std::os, data/packages/walkdir/src/tests, util.rs, 184, 38
walkdir, walkdir::tests::util::Dir::imp, std::os::unix::fs::symlink, std::os, data/packages/walkdir/src/tests, util.rs, 190, 35
walkdir, walkdir::tests::util::TempDir::new, std::env::temp_dir, std::env, data/packages/walkdir/src/tests, util.rs, 233, 26
warp, warp::server::Server::serve_incoming_with_graceful_shutdown, hyper::server::accept::from_stream, hyper::server, data/packages/warp/src, server.rs, 353, 60
warp, warp::server::Server::serve_incoming2, hyper::server::accept::from_stream, hyper::server, data/packages/warp/src, server.rs, 376, 62
warp, warp::test::tower_service::Service::call, tokio::net::TcpStream::connect, tokio::net, data/packages/warp/src, test.rs, 709, 40
warp, warp::tls::LazyFile::lazy_read, std::fs::File::open, std::fs, data/packages/warp/src, tls.rs, 251, 35
warp, warp::filters::fs::path_from_tail, tokio::fs::metadata, tokio::fs, data/packages/warp/src/filters, fs.rs, 96, 36
