crate, num_effects, total, loc_lb, loc_ub, macros, loc_lb, loc_ub, conditional_code, loc_lb, loc_ub, skipped_calls, loc_lb, loc_ub, skipped_fn_ptrs, loc_lb, loc_ub, skipped_other, loc_lb, loc_ub, unsafe_trait, loc_lb, loc_ub, unsafe_impl, loc_lb, loc_ub, pub_fns, pub_fns_with_effects, pub_total_effects, audited_fns, audited_loc
crypto-bigint, 0, 75, 9581, 9581, 62, 327, 369, 88, 2677, 2677, 0, 0, 0, 0, 0, 0, 227, 62, 240, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0
spki, 2, 6, 745, 745, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 13, 0, 0, 0, 0, 0, 0, 16, 0, 0, 4, 18
strip-ansi-escapes, 6, 1, 218, 218, 2, 0, 2, 1, 65, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 9, 6, 21
enum-iterator-derive, 3, 1, 611, 611, 34, 144, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 3, 14, 285
enum-iterator, 5, 1, 943, 943, 12, 115, 122, 1, 220, 220, 0, 0, 0, 0, 0, 0, 8, 22, 28, 0, 0, 0, 0, 0, 0, 9, 4, 10, 13, 43
serde-hjson, 30, 8, 4161, 4161, 195, 230, 414, 1, 31, 31, 0, 0, 0, 0, 0, 0, 39, 0, 39, 0, 0, 0, 0, 0, 0, 72, 3, 5, 39, 188
futf, 20, 2, 504, 504, 92, 6, 95, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11, 3, 122
ff, 0, 3, 754, 754, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 47, 47, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
markup5ever, 17, 9, 3480, 3480, 16, 103, 112, 3, 105, 105, 0, 0, 0, 0, 0, 0, 3, 7, 8, 0, 0, 0, 0, 0, 0, 20, 2, 17, 3, 122
x25519-dalek, 0, 2, 402, 402, 0, 0, 0, 7, 103, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0
bitmaps, 61, 3, 2543, 2543, 1049, 396, 1440, 3, 107, 107, 0, 0, 0, 0, 0, 0, 12, 2, 12, 0, 0, 0, 0, 0, 0, 32, 10, 54, 17, 96
slog-scope, 1, 3, 292, 292, 27, 34, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 8, 1, 1, 2, 7
lexical, 9, 1, 555, 555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 10, 3, 27
rmp, 2, 20, 2577, 2580, 10, 63, 67, 10, 90, 90, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 72, 59, 59, 66, 438
unsigned-varint, 2, 7, 610, 610, 27, 176, 194, 14, 76, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 2, 24
mac, 0, 8, 439, 439, 25, 360, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
secp256k1, 121, 13, 6528, 6528, 61, 271, 320, 19, 2201, 2201, 0, 0, 0, 0, 0, 0, 45, 5, 45, 2, 0, 2, 11, 0, 11, 130, 80, 185, 127, 1040
tokio-openssl, 17, 2, 370, 370, 7, 0, 7, 5, 31, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 8, 17, 88
cty, 0, 1, 135, 135, 0, 0, 0, 6, 37, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
parity-wasm, 1, 27, 10857, 10857, 242, 186, 374, 56, 2786, 2786, 0, 0, 0, 0, 0, 0, 133, 2, 133, 0, 0, 0, 0, 0, 0, 326, 5, 5, 5, 119
os_pipe, 57, 6, 838, 838, 2, 0, 2, 3, 232, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 48, 29, 154
group, 0, 5, 1273, 1273, 57, 6, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 28, 34, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0
unicode_categories, 0, 2, 4138, 4138, 0, 0, 0, 1, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0
openssl-macros, 0, 1, 31, 31, 4, 9, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
nalgebra, 625, 186, 53094, 53094, 904, 7420, 7654, 8, 162, 162, 0, 0, 0, 0, 0, 0, 229, 26, 237, 7, 0, 7, 51, 0, 51, 1043, 633, 21828, 1078, 9472
ureq, 152, 29, 8837, 8837, 373, 120, 462, 31, 1357, 1357, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 118, 35, 715, 105, 1747
awc, 9, 25, 7128, 7128, 99, 189, 268, 19, 1307, 1307, 0, 0, 0, 0, 0, 0, 46, 0, 46, 0, 0, 0, 0, 0, 0, 137, 8, 13, 26, 589
ref-cast-impl, 9, 1, 538, 538, 16, 87, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 14, 9, 273
ref-cast, 0, 4, 307, 307, 4, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 2, 0, 2, 2, 0, 2, 4, 0, 0, 0, 0
serde_ignored, 0, 1, 1375, 1375, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 13, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
block-modes, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
byte-slice-cast, 0, 1, 997, 997, 32, 141, 169, 2, 476, 476, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3, 0, 3, 2, 0, 2, 0, 0, 0, 0, 0
jsonwebtoken, 0, 15, 2425, 2426, 34, 10, 43, 4, 429, 429, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0
cpp_demangle, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
globwalk, 22, 2, 838, 838, 2, 11, 12, 1, 363, 363, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 13, 4, 26, 6, 136
actix-threadpool, 0, 1, 91, 91, 2, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
libnghttp2-sys, 149, 1, 4824, 4824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 149, 149, 149, 2686
protobuf-codegen, 26, 46, 8353, 8353, 459, 560, 878, 6, 119, 119, 1, 0, 1, 0, 0, 0, 13, 0, 13, 0, 0, 0, 0, 0, 0, 136, 24, 77, 112, 2344
mio-named-pipes, 78, 2, 836, 836, 24, 10, 32, 1, 27, 27, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 6, 2, 4, 18, 372
owo-colors, 0, 14, 3738, 3738, 52, 1582, 1592, 10, 381, 381, 0, 0, 0, 0, 0, 0, 16, 14, 18, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0
backoff, 1, 8, 1169, 1169, 26, 57, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 11
jemalloc-sys, 18, 2, 926, 926, 0, 0, 0, 1, 9, 9, 0, 0, 0, 0, 0, 0, 2, 39, 39, 0, 0, 0, 0, 0, 0, 22, 18, 18, 18, 378
syn-mid, 21, 5, 852, 852, 52, 252, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 194
seahash, 92, 6, 1182, 1182, 1, 4, 4, 6, 256, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 186, 19, 343
thrift, 75, 16, 8274, 8274, 75, 55, 118, 9, 3602, 3602, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 62, 9, 168, 185, 1009
rustc-hex, 0, 1, 324, 324, 2, 0, 2, 3, 68, 68, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
fixed-hash, 0, 3, 1222, 1222, 56, 722, 757, 6, 139, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
tower-http, 57, 89, 19920, 19920, 267, 1064, 1259, 147, 4011, 4011, 0, 0, 0, 0, 0, 0, 199, 34, 217, 0, 0, 0, 0, 0, 0, 277, 5, 81, 31, 751
diesel, 247, 231, 49574, 49575, 471, 4804, 5068, 34, 5980, 5980, 0, 0, 0, 0, 0, 0, 725, 439, 1025, 0, 0, 0, 6, 0, 6, 271, 45, 908, 502, 4588
chacha20, 279, 8, 1462, 1462, 71, 119, 183, 1, 27, 27, 0, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 0, 0, 0, 0, 1, 0, 0, 17, 503
prettytable-rs, 38, 8, 3324, 3324, 31, 346, 369, 8, 1065, 1065, 0, 0, 0, 0, 0, 0, 17, 1, 17, 0, 0, 0, 0, 0, 0, 94, 17, 114, 34, 375
serde_qs, 2, 9, 2930, 2930, 44, 231, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 1, 59, 0, 0, 0, 0, 0, 0, 20, 5, 5, 28, 402
libsecp256k1, 0, 1, 871, 871, 20, 7, 26, 1, 20, 20, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0
bigdecimal, 0, 2, 3189, 3189, 34, 238, 262, 4, 1009, 1009, 0, 0, 0, 0, 0, 0, 38, 0, 38, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0
region, 72, 16, 2359, 2359, 15, 43, 55, 18, 605, 605, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 8, 0, 8, 56, 27, 108, 38, 425
primitive-types, 0, 2, 301, 301, 12, 36, 39, 5, 54, 54, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
gloo-timers, 4, 3, 447, 447, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 9, 5, 5, 7, 57
snafu-derive, 42, 6, 4230, 4230, 179, 396, 507, 2, 38, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 7, 31, 981
snafu, 10, 13, 3061, 3061, 37, 287, 306, 6, 21, 21, 0, 0, 0, 0, 0, 0, 13, 2, 13, 0, 0, 0, 0, 0, 0, 15, 2, 6, 13, 157
pyo3-build-config, 83, 4, 3050, 3050, 111, 102, 195, 11, 1001, 1001, 0, 0, 0, 0, 0, 0, 6, 5, 10, 0, 0, 0, 0, 0, 0, 31, 23, 280, 51, 872
dialoguer, 38, 15, 3974, 3974, 67, 119, 165, 1, 41, 41, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 146, 46, 169, 57, 1315
raw-window-handle, 4, 10, 1580, 1580, 28, 9, 35, 12, 121, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4, 0, 4, 33, 4, 5, 5, 12
crc-catalog, 0, 2, 168, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
simplelog, 7, 10, 1744, 1744, 37, 131, 161, 5, 225, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 3, 22
vergen, 109, 14, 6141, 6141, 36, 49, 75, 27, 1685, 1685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 4, 260, 61, 1195
redis, 50, 24, 13777, 13777, 241, 3100, 3265, 29, 860, 860, 0, 0, 0, 0, 0, 0, 13, 0, 13, 0, 0, 0, 0, 0, 0, 190, 85, 1500, 211, 2491
actix-connect, 4, 10, 1469, 1469, 21, 19, 35, 3, 3, 3, 0, 0, 0, 0, 0, 0, 80, 6, 83, 0, 0, 0, 0, 0, 0, 41, 0, 0, 7, 87
poly1305, 467, 7, 2945, 2945, 47, 22, 59, 1, 6, 6, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0, 0, 0, 0, 2, 2, 199, 47, 1959
rmp-serde, 16, 4, 2868, 2868, 24, 43, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 1, 61, 0, 0, 0, 0, 0, 0, 49, 1, 1, 21, 228
diesel_derives, 8, 32, 4903, 4903, 221, 837, 989, 6, 205, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 25, 79, 29, 1057
enumflags2, 11, 3, 1259, 1259, 22, 213, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 32, 1, 0, 1, 0, 0, 0, 22, 4, 4, 11, 65
wast, 28, 43, 17491, 17491, 266, 1482, 1724, 2, 327, 327, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 99, 6, 27, 191, 3404
enumflags2_derive, 0, 1, 338, 338, 14, 72, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
cranelift-frontend, 1, 5, 4061, 4061, 51, 89, 115, 5, 1812, 1812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 1, 1, 1, 55
os_info, 58, 23, 3115, 3115, 77, 13, 86, 38, 1607, 1607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 12, 60, 25, 434
termtree, 0, 2, 256, 256, 11, 20, 28, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0
parity-scale-codec, 6, 13, 4335, 4335, 40, 416, 432, 31, 1450, 1450, 0, 0, 0, 0, 0, 0, 14, 7, 14, 0, 0, 0, 0, 0, 0, 13, 5, 5, 51, 343
unic-common, 0, 3, 90, 90, 1, 0, 1, 2, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
unic-char-property, 0, 6, 575, 575, 2, 282, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0
unic-char-range, 6, 9, 608, 608, 4, 33, 36, 5, 42, 42, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 1, 0, 1, 13, 5, 10, 12, 71
unic-ucd-version, 0, 3, 48, 48, 0, 0, 0, 1, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
unsafe-any, 14, 1, 153, 153, 0, 0, 0, 1, 64, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 8, 0, 8, 6, 6, 14, 6, 14
ipconfig, 292, 7, 5681, 5681, 326, 2622, 2634, 1, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 55, 248, 61, 1008
ndarray, 383, 90, 25643, 25644, 722, 3353, 3922, 11, 1214, 1214, 0, 0, 0, 0, 0, 0, 238, 37, 251, 11, 0, 11, 63, 0, 63, 334, 211, 3023, 475, 3626
weezl, 19, 6, 2956, 2956, 29, 14, 39, 3, 270, 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 8, 38, 12, 359
gethostname, 3, 1, 158, 158, 2, 4, 5, 2, 83, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 2, 26
wincolor, 6, 2, 282, 282, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 2, 4, 25
der-parser, 14, 19, 5677, 5678, 80, 23, 101, 12, 457, 457, 32, 11, 40, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 235, 92, 139, 95, 540
psm, 0, 1, 405, 405, 9, 147, 147, 6, 200, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
compiler_builtins, 164, 35, 7267, 7267, 178, 4525, 4591, 18, 193, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 112, 30, 660
elliptic-curve, 1, 29, 6103, 6103, 61, 0, 61, 86, 1537, 1537, 0, 0, 0, 0, 0, 0, 104, 119, 193, 0, 0, 0, 0, 0, 0, 64, 1, 1, 3, 19
jemallocator, 22, 1, 280, 280, 8, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 1, 1, 14, 112
treeline, 0, 1, 84, 84, 6, 0, 6, 1, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
typemap, 14, 2, 475, 475, 0, 0, 0, 1, 79, 79, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 19, 0, 19, 21, 12, 18, 12, 50
deunicode, 7, 1, 264, 264, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 5, 5, 12, 13, 90
ipnetwork, 0, 4, 1886, 1886, 9, 59, 64, 3, 679, 679, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0
atomic, 32, 3, 1179, 1179, 27, 251, 258, 1, 329, 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 39, 21, 32, 23, 97
pico-args, 19, 1, 807, 807, 12, 4, 14, 9, 151, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 36, 19, 116
trybuild, 189, 34, 3697, 3697, 125, 561, 659, 2, 19, 19, 2, 9, 9, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 37, 23, 261, 65, 1459
ieee754, 0, 5, 2083, 2083, 14, 705, 716, 5, 179, 179, 0, 0, 0, 0, 0, 0, 10, 4, 10, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
scroll, 6, 9, 2530, 2530, 51, 257, 298, 3, 477, 477, 0, 0, 0, 0, 0, 0, 13, 0, 13, 0, 0, 0, 0, 0, 0, 24, 14, 17, 30, 201
rgb, 26, 9, 2433, 2433, 244, 557, 771, 2, 182, 182, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 16, 0, 16, 24, 2, 8, 46, 164
jni-sys, 3, 1, 1514, 1514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 4
uname, 4, 1, 49, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8, 4, 21
tera, 106, 39, 13916, 13916, 725, 2110, 2580, 17, 2483, 2483, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 188, 31, 367, 83, 2311
hmac-drbg, 0, 1, 122, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
raw-cpuid, 3, 9, 13552, 13552, 1595, 1219, 2673, 10, 141, 141, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 388, 9, 9, 12, 1178
errno-dragonfly, 1, 1, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0
users, 69, 6, 2329, 2329, 29, 15, 29, 8, 274, 274, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 35, 24, 164, 61, 525
difflib, 1, 4, 898, 898, 32, 18, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 8, 12, 367
typed-builder, 1, 4, 1557, 1557, 80, 175, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 3, 3, 5, 92
rsa, 1, 20, 5753, 5754, 43, 7, 49, 8, 1451, 1451, 0, 0, 0, 0, 0, 0, 36, 19, 42, 0, 0, 0, 0, 0, 0, 57, 4, 4, 38, 259
winit, 2287, 160, 43886, 43887, 506, 3305, 3663, 64, 166, 166, 0, 0, 0, 0, 0, 0, 114, 30, 130, 0, 0, 0, 70, 0, 70, 1227, 209, 772, 395, 11282
shared_child, 22, 5, 629, 629, 1, 0, 1, 3, 202, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 30, 14, 202
sentry-types, 6, 12, 4452, 4452, 96, 192, 270, 7, 658, 658, 0, 0, 0, 0, 0, 0, 21, 0, 21, 0, 0, 0, 0, 0, 0, 72, 6, 8, 7, 140
gl_generator, 3, 13, 3229, 3229, 174, 515, 641, 2, 291, 291, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 10, 2, 3, 3, 50
rusttype, 0, 6, 2398, 2398, 7, 10, 15, 3, 247, 247, 0, 0, 0, 0, 0, 0, 18, 0, 18, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0
cranelift-entity, 2, 10, 3295, 3295, 13, 144, 155, 10, 1177, 1177, 0, 0, 0, 0, 0, 0, 19, 0, 19, 0, 0, 0, 0, 0, 0, 105, 2, 3, 2, 7
sentry, 21, 11, 1496, 1496, 29, 6, 33, 3, 70, 70, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 24, 6, 42, 8, 254
nb, 0, 1, 282, 282, 2, 29, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
chacha20poly1305, 0, 2, 408, 408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
slog-json, 6, 1, 345, 345, 23, 28, 47, 1, 7, 7, 1, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 3, 42
actix, 26, 41, 7629, 7629, 107, 418, 497, 4, 202, 202, 1, 0, 1, 0, 0, 0, 52, 14, 57, 0, 0, 0, 4, 0, 4, 163, 32, 85, 68, 800
schemars, 0, 35, 3671, 3671, 183, 497, 642, 7, 166, 166, 0, 0, 0, 0, 0, 0, 23, 0, 23, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0
fern, 25, 7, 3687, 3687, 28, 106, 127, 4, 211, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 15, 78, 23, 421
rusticata-macros, 2, 5, 641, 641, 15, 170, 174, 3, 162, 162, 5, 0, 5, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 14, 1, 2, 1, 2
schemars_derive, 9, 10, 2184, 2184, 97, 364, 387, 1, 48, 48, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 22, 10, 30, 29, 753
cranelift-codegen-meta, 10, 28, 11521, 11521, 978, 943, 1680, 5, 223, 223, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 142, 5, 16, 24, 4627
cranelift-codegen, 10, 149, 111164, 111164, 2485, 3708, 5850, 107, 6292, 6292, 0, 0, 0, 0, 0, 0, 147, 19, 151, 0, 0, 0, 0, 0, 0, 1136, 13, 28, 19, 414
im, 30, 30, 16735, 16735, 133, 462, 574, 46, 1837, 1837, 0, 0, 0, 0, 0, 0, 90, 0, 90, 0, 0, 0, 0, 0, 0, 286, 70, 144, 99, 740
cranelift-bforest, 0, 6, 3575, 3575, 50, 3, 52, 11, 1385, 1385, 0, 0, 0, 0, 0, 0, 15, 4, 15, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0
getset, 1, 2, 537, 537, 12, 42, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 5, 9, 247
jni, 157, 43, 8933, 8934, 271, 635, 806, 4, 95, 95, 0, 0, 0, 0, 0, 0, 45, 1, 45, 3, 0, 3, 32, 0, 32, 204, 109, 816, 171, 2091
rle-decode-fast, 4, 1, 145, 145, 3, 0, 3, 1, 46, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 2, 42
num-bigint-dig, 5, 22, 11787, 11788, 321, 596, 838, 96, 2952, 2952, 0, 0, 0, 0, 0, 0, 114, 0, 114, 0, 0, 0, 0, 0, 0, 96, 7, 7, 19, 351
regalloc, 58, 23, 18904, 18904, 929, 542, 1365, 14, 375, 375, 0, 0, 0, 0, 0, 0, 20, 3, 21, 0, 0, 0, 0, 0, 0, 207, 16, 365, 40, 3252
slug, 1, 1, 69, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 47
cranelift-codegen-shared, 0, 3, 72, 72, 0, 0, 0, 1, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
ecdsa, 9, 7, 3085, 3085, 13, 196, 206, 3, 146, 146, 0, 0, 0, 0, 0, 0, 32, 16, 40, 0, 0, 0, 0, 0, 0, 54, 11, 17, 32, 160
hdrhistogram, 27, 26, 7843, 7843, 638, 163, 751, 5, 17, 17, 29, 3, 31, 0, 0, 0, 13, 1, 13, 0, 0, 0, 0, 0, 0, 109, 6, 19, 24, 544
