crate, fn_decl, callee, effect, dir, file, line, col
wgpu_hal, wgpu_hal::gles::web::crate::Surface::configure, UNKNOWN_METHOD::tex_parameter_i32, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 316, 15
wgpu_hal, wgpu_hal::gles::web::crate::Surface::configure, UNKNOWN_METHOD::tex_parameter_i32, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 323, 15
wgpu_hal, wgpu_hal::gles::web::crate::Surface::configure, UNKNOWN_METHOD::tex_storage_2d, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 330, 15
wgpu_hal, wgpu_hal::gles::web::crate::Surface::configure, UNKNOWN_METHOD::create_framebuffer, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 339, 38
wgpu_hal, wgpu_hal::gles::web::crate::Surface::configure, UNKNOWN_METHOD::map_err, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 339, 61
wgpu_hal, wgpu_hal::gles::web::crate::Surface::configure, Some, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 343, 61
wgpu_hal, wgpu_hal::gles::web::crate::Surface::configure, UNKNOWN_METHOD::bind_framebuffer, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 343, 20
wgpu_hal, wgpu_hal::gles::web::crate::Surface::configure, UNKNOWN_METHOD::framebuffer_texture_2d, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 345, 15
wgpu_hal, wgpu_hal::gles::web::crate::Surface::configure, UNKNOWN_METHOD::bind_texture, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 353, 20
wgpu_hal, wgpu_hal::gles::web::crate::Surface::configure, Some, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 355, 25
wgpu_hal, wgpu_hal::gles::web::crate::Surface::configure, Ok, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 362, 8
wgpu_hal, wgpu_hal::gles::web::crate::Surface::unconfigure, UNKNOWN_METHOD::lock, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 366, 39
wgpu_hal, wgpu_hal::gles::web::crate::Surface::unconfigure, UNKNOWN_METHOD::take, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 367, 48
wgpu_hal, wgpu_hal::gles::web::crate::Surface::unconfigure, UNKNOWN_METHOD::delete_framebuffer, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 368, 24
wgpu_hal, wgpu_hal::gles::web::crate::Surface::unconfigure, UNKNOWN_METHOD::take, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 370, 49
wgpu_hal, wgpu_hal::gles::web::crate::Surface::unconfigure, UNKNOWN_METHOD::delete_texture, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 371, 24
wgpu_hal, wgpu_hal::gles::web::crate::Surface::acquire_texture, UNKNOWN_METHOD::as_ref, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 379, 32
wgpu_hal, wgpu_hal::gles::web::crate::Surface::acquire_texture, UNKNOWN_METHOD::unwrap, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 379, 41
wgpu_hal, wgpu_hal::gles::web::crate::Surface::acquire_texture, UNKNOWN_METHOD::unwrap, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 382, 34
wgpu_hal, wgpu_hal::gles::web::crate::Surface::acquire_texture, UNKNOWN_METHOD::clone, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 389, 40
wgpu_hal, wgpu_hal::gles::web::crate::Surface::acquire_texture, Some, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 397, 11
wgpu_hal, wgpu_hal::gles::web::crate::Surface::acquire_texture, Ok, [Unsafe], data/packages/wgpu-hal/src/gles, web.rs, 397, 8
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::open, UNKNOWN_METHOD::lock, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 28, 13
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::open, UNKNOWN_METHOD::new_command_queue_with_max_command_buffer_count, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 29, 13
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::open, std::sync::Arc::clone, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 32, 24
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::open, parking_lot::Mutex::new, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 36, 30
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::open, std::sync::Arc::new, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 36, 21
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::open, Ok, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 30, 8
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, crate::TextureFormatCapabilities::empty, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 53, 57
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, crate::TextureFormatCapabilities::empty, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 53, 71
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, crate::TextureFormatCapabilities::empty, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 54, 79
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, crate::TextureFormatCapabilities::empty, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 64, 12
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, crate::TextureFormatCapabilities::empty, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 69, 12
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, UNKNOWN_METHOD::lock, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 72, 31
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, UNKNOWN_METHOD::as_ref, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 72, 38
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, super::PrivateCapabilities::supports_any, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 71, 29
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, UNKNOWN_METHOD::set, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 94, 22
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, UNKNOWN_METHOD::set, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 136, 22
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, UNKNOWN_METHOD::set, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 141, 22
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, UNKNOWN_METHOD::set, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 146, 22
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, crate::TextureFormatCapabilities::empty, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 230, 20
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, crate::TextureFormatCapabilities::empty, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 246, 20
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::texture_format_capabilities, crate::TextureFormatCapabilities::empty, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 256, 20
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::surface_capabilities, std::thread::current, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 268, 58
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::surface_capabilities, UNKNOWN_METHOD::id, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 268, 76
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::surface_capabilities, UNKNOWN_METHOD::dimensions, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 269, 25
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::surface_capabilities, Some, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 269, 12
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::surface_capabilities, UNKNOWN_METHOD::push, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 281, 20
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::surface_capabilities, Some, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 285, 8
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::get_presentation_timestamp, UNKNOWN_METHOD::get_timestamp_ns, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 320, 55
wgpu_hal, wgpu_hal::metal::adapter::crate::Adapter::get_presentation_timestamp, wgt::PresentationTimestamp, [Unsafe], data/packages/wgpu-hal/src/metal, adapter.rs, 322, 8
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_encoding, UNKNOWN_METHOD::lock, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 96, 36
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_encoding, UNKNOWN_METHOD::new_command_buffer, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 100, 22
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_encoding, UNKNOWN_METHOD::new_command_buffer_with_unretained_references, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 102, 22
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_encoding, UNKNOWN_METHOD::set_label, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 105, 28
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_encoding, UNKNOWN_METHOD::to_owned, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 107, 24
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_encoding, objc::rc::autoreleasepool, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 98, 18
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_encoding, Some, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 110, 27
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_encoding, Ok, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 112, 8
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::discard_encoding, UNKNOWN_METHOD::leave_blit, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 116, 13
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::discard_encoding, UNKNOWN_METHOD::take, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 119, 49
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::discard_encoding, UNKNOWN_METHOD::end_encoding, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 120, 20
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::discard_encoding, UNKNOWN_METHOD::take, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 122, 50
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::discard_encoding, UNKNOWN_METHOD::end_encoding, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 123, 20
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::end_encoding, UNKNOWN_METHOD::leave_blit, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 129, 13
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::end_encoding, UNKNOWN_METHOD::take, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 133, 34
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::end_encoding, UNKNOWN_METHOD::unwrap, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 133, 41
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::end_encoding, Ok, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 132, 8
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::clear_buffer, UNKNOWN_METHOD::enter_blit, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 157, 27
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::clear_buffer, super::conv::map_range, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 158, 41
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::clear_buffer, UNKNOWN_METHOD::fill_buffer, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 158, 16
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_buffer_to_buffer, UNKNOWN_METHOD::enter_blit, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 169, 27
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_buffer_to_buffer, UNKNOWN_METHOD::get, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 176, 26
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_buffer_to_buffer, UNKNOWN_METHOD::copy_from_buffer, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 171, 20
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_texture, UNKNOWN_METHOD::map_format, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 191, 54
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_texture, UNKNOWN_METHOD::new_texture_view, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 193, 24
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_texture, objc::rc::autoreleasepool, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 192, 23
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_texture, std::borrow::Cow::Owned, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 192, 12
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_texture, std::borrow::Cow::Borrowed, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 196, 12
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_texture, UNKNOWN_METHOD::enter_blit, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 198, 27
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_texture, super::conv::map_origin, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 200, 29
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_texture, super::conv::map_origin, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 201, 29
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_texture, super::conv::map_copy_extent, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 203, 25
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_texture, UNKNOWN_METHOD::copy_from_texture, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 204, 20
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_buffer_to_texture, UNKNOWN_METHOD::enter_blit, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 226, 27
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_buffer_to_texture, super::conv::map_origin, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 228, 29
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_buffer_to_texture, UNKNOWN_METHOD::max_copy_size, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 232, 17
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_buffer_to_texture, UNKNOWN_METHOD::min, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 233, 17
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_buffer_to_texture, UNKNOWN_METHOD::unwrap_or, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 234, 65
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_buffer_to_texture, UNKNOWN_METHOD::map_or, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 238, 21
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_buffer_to_texture, super::conv::map_copy_extent, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 250, 16
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_buffer_to_texture, super::conv::get_blit_option, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 255, 16
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_buffer_to_texture, UNKNOWN_METHOD::copy_from_buffer_to_texture, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 245, 20
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_buffer, UNKNOWN_METHOD::enter_blit, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 269, 27
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_buffer, super::conv::map_origin, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 271, 29
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_buffer, UNKNOWN_METHOD::max_copy_size, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 275, 17
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_buffer, UNKNOWN_METHOD::min, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 276, 17
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_buffer, UNKNOWN_METHOD::unwrap_or, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 277, 65
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_buffer, UNKNOWN_METHOD::map_or, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 281, 17
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_buffer, super::conv::map_copy_extent, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 287, 16
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_buffer, super::conv::get_blit_option, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 292, 16
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_texture_to_buffer, UNKNOWN_METHOD::copy_from_texture_to_buffer, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 282, 20
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_query, UNKNOWN_METHOD::as_ref, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 302, 21
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_query, UNKNOWN_METHOD::unwrap, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 303, 21
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_query, UNKNOWN_METHOD::set_visibility_result_mode, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 304, 21
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::end_query, UNKNOWN_METHOD::as_ref, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 317, 21
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::end_query, UNKNOWN_METHOD::unwrap, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 318, 21
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::end_query, UNKNOWN_METHOD::set_visibility_result_mode, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 319, 21
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::reset_queries, UNKNOWN_METHOD::enter_blit, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 326, 27
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::reset_queries, UNKNOWN_METHOD::fill_buffer, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 331, 16
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_query_results, UNKNOWN_METHOD::enter_blit, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 341, 27
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::copy_query_results, UNKNOWN_METHOD::copy_from_buffer, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 343, 16
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::begin_pass, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 355, 13
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, metal::RenderPassDescriptor::new, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 359, 29
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::iter, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 362, 50
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::enumerate, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 362, 57
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::as_ref, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 363, 37
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::color_attachments, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 364, 51
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::object_at, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 364, 71
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::unwrap, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 364, 91
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, Some, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 365, 46
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_texture, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 365, 34
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, Some, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 368, 58
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_resolve_texture, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 368, 38
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::contains, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 370, 48
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, super::conv::map_clear_color, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 373, 54
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_clear_color, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 373, 38
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::contains, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 377, 31
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::is_some, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 378, 42
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, super::conv::map_store_action, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 376, 39
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_load_action, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 380, 34
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_store_action, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 381, 34
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::contains, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 386, 42
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::depth_attachment, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 387, 51
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::unwrap, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 387, 70
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, Some, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 388, 46
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_texture, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 388, 34
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::contains, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 390, 54
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_clear_depth, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 393, 38
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::contains, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 396, 55
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_load_action, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 401, 34
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_store_action, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 402, 34
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::contains, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 408, 21
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::stencil_attachment, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 410, 51
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::unwrap, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 410, 72
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, Some, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 411, 46
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_texture, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 411, 34
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::contains, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 413, 56
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_clear_stencil, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 416, 38
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::contains, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 419, 57
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_load_action, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 424, 34
wgpu_hal, wgpu_hal::metal::command::crate::CommandEncoder::begin_render_pass, UNKNOWN_METHOD::set_store_action, [Unsafe], data/packages/wgpu-hal/src/metal, command.rs, 425, 34
