avg_call_stack, crate, fn_decl, callee, effect, dir, file, line, col
1, tokio, tokio::process::imp::Pipe::as_fd, tokio::process::imp::Pipe::as_raw_fd, tokio::process, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process/unix, mod.rs, 202, 45
2, tokio, tokio::runtime::task::core::Cell::new, tokio::runtime::task::core::Header::get_id_ptr, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/task, core.rs, 162, 34
1, tokio, tokio::sync::rwlock::write_guard_mapped::RwLockMappedWriteGuard::deref, tokio::sync::rwlock::write_guard_mapped::RwLockMappedWriteGuard::data, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/rwlock, write_guard_mapped.rs, 172, 19
1, tokio, tokio::net::udp::UdpSocket::join_multicast_v4, mio::net::udp::UdpSocket::join_multicast_v4, mio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net, udp.rs, 1941, 16
11, tokio, tokio::sync::mpsc::block::Block::write, core::ptr::write, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/mpsc, block.rs, 184, 12
24, tokio, tokio::net::tcp::stream::TcpStream::poll_write, tokio::net::tcp::stream::TcpStream::poll_write_priv, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, stream.rs, 1337, 13
4, tokio, tokio::process::imp::stdio, tokio::process::imp::Pipe::from, tokio::process, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process/unix, mod.rs, 334, 19
1, tokio, tokio::fs::read_to_string::read_to_string, std::path::Path::to_owned, std::path, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, read_to_string.rs, 28, 29
1, tokio, tokio::net::tcp::split_owned::OwnedWriteHalf::writable, tokio::net::tcp::stream::TcpStream::writable, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, split_owned.rs, 400, 19
1, tokio, tokio::net::tcp::split_owned::OwnedReadHalf::local_addr, tokio::net::tcp::stream::TcpStream::local_addr, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, split_owned.rs, 329, 19
1, tokio, tokio::runtime::scheduler::multi_thread::queue::Local::push_overflow::BatchTaskIter::next, tokio::runtime::scheduler::multi_thread::queue::Local::push_overflow::BatchTaskIter::next::ptr, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/scheduler/multi_thread, queue.rs, 255, 68
1, tokio, tokio::signal::windows::sys::handler, UNKNOWN_METHOD::record_event, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/signal/windows, sys.rs, 111, 12
6, tokio, tokio::sync::notify::Notified::poll_notified, tokio::sync::notify::Notified::poll_notified::waker, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync, notify.rs, 1040, 77
2, tokio, tokio::io::stderr::sys::Stderr::as_raw_fd, std::os::fd::raw::Stderr::as_raw_fd, std::os, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, stderr.rs, 86, 30
22, tokio, tokio::io::async_write::Cursor::poll_flush, std::io::cursor::Cursor::flush, std::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, async_write.rs, 312, 20
4, tokio, tokio::sync::notify::notify_locked, CLOSURE::data::packages::src::sync::notify::732::59, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync, notify.rs, 732, 59
1, tokio, tokio::io::read_buf::ReadBuf::chunk_mut, tokio::io::read_buf::ReadBuf::unfilled_mut, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, read_buf.rs, 290, 37
4, tokio, tokio::process::imp::convert_to_stdio, tokio::process::imp::set_nonblocking, tokio::process, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process/unix, mod.rs, 213, 4
1, tokio, tokio::fs::dir_builder::DirBuilder::create, tokio::fs::asyncify, tokio::fs, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, dir_builder.rs, 111, 8
1, tokio, tokio::process::Child::id, tokio::process::imp::Child::id, tokio::process, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process, mod.rs, 1083, 57
1, tokio, tokio::fs::dir_builder::DirBuilder::create, std::path::Path::to_owned, std::path, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, dir_builder.rs, 100, 33
24, tokio, tokio::fs::file::File::poll_write, tokio::fs::file::Operation::Write, tokio::fs, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, file.rs, 660, 25
91, tokio, tokio::fs::file::File::start_seek, CLOSURE::data::packages::src::fs::file::587::50, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, file.rs, 587, 50
1, tokio, tokio::net::tcp::split::ReadHalf::readable, tokio::net::tcp::stream::TcpStream::readable, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, split.rs, 183, 15
1, tokio, tokio::net::unix::listener::UnixListener::poll_accept, tokio::net::unix::stream::UnixStream::new, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, listener.rs, 184, 19
19, tokio, tokio::sync::mpsc::block::Block::new, tokio::sync::mpsc::block::Block::addr_of_header, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/mpsc, block.rs, 106, 12
11, tokio, tokio::io::util::take::Take::poll_read, tokio::io::read_buf::ReadBuf::filled, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, take.rs, 90, 24
1, tokio, tokio::net::unix::stream::UnixStream::into_split, tokio::net::unix::split_owned::split_owned, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, stream.rs, 939, 8
5, tokio, tokio::net::tcp::stream::TcpStream::peer_addr, mio::net::tcp::stream::TcpStream::peer_addr, mio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, stream.rs, 309, 16
1, tokio, tokio::runtime::tests::task_combinations::test_combination, std::panic::AssertUnwindSafe, std::panic, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/tests, task_combinations.rs, 430, 44
1, tokio, tokio::runtime::io::scheduled_io::ScheduledIo::poll_readiness, tokio::io::ready::Ready::is_empty, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/io, scheduled_io.rs, 300, 17
1533, tokio, tokio::runtime::task::Task::pointers, tokio::runtime::task::core::Trailer::addr_of_owned, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/task, mod.rs, 489, 8
1, tokio, tokio::fs::open_options::OpenOptions::default, tokio::fs::open_options::OpenOptions::new, tokio::fs, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, open_options.rs, 662, 8
1, tokio, tokio::net::udp::UdpSocket::recv_from, CLOSURE::data::packages::src::net::udp::1308::42, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net, udp.rs, 1308, 42
5, tokio, tokio::runtime::task::core::Core::poll, tokio::runtime::task::core::Core::poll::ptr, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/task, core.rs, 214, 50
1, tokio, tokio::net::windows::named_pipe::ClientOptions::open_with_security_attributes_raw, std::ptr::null_mut, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/windows, named_pipe.rs, 2572, 80
10, tokio, tokio::runtime::task::inject::get_next, tokio::runtime::task::inject::get_next::ptr, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/task, inject.rs, 213, 52
1, tokio, tokio::net::tcp::listener::TcpListener::accept, tokio::io::poll_evented::PollEvented::registration, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, listener.rs, 163, 13
1533, tokio, tokio::runtime::time::entry::TimerShared::pointers, tokio::runtime::time::entry::TimerShared::addr_of_pointers, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/time, entry.rs, 468, 8
1, tokio, tokio::net::unix::stream::UnixStream::try_io, tokio::io::poll_evented::PollEvented::registration, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, stream.rs, 706, 13
1, tokio, tokio::net::unix::datagram::socket::UnixDatagram::recv_from, CLOSURE::data::packages::src::net::unix::datagram::socket::1127::42, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix/datagram, socket.rs, 1127, 42
11, tokio, tokio::io::util::mem::DuplexStream::poll_flush, tokio::io::util::mem::Pipe::poll_flush, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, mem.rs, 132, 42
6, tokio, tokio::util::idle_notified_set::ListEntry::wake_by_ref, CLOSURE::data::packages::src::util::idle_notified_set::412::46, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/util, idle_notified_set.rs, 412, 46
1, tokio, tokio::net::unix::split_owned::OwnedWriteHalf::writable, tokio::net::unix::stream::UnixStream::writable, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, split_owned.rs, 312, 19
150, tokio, tokio::io::blocking::Buf::is_empty, tokio::io::blocking::Buf::len, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, blocking.rs, 200, 13
14, tokio, tokio::sync::once_cell::OnceCell::get_unchecked, tokio::sync::once_cell::OnceCell::get_unchecked::ptr, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync, once_cell.rs, 200, 34
1, tokio, tokio::net::tcp::stream::TcpStream::poll_write_ready, tokio::io::poll_evented::PollEvented::registration, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, stream.rs, 855, 16
230, tokio, tokio::util::linked_list::Pointers::get_next, core::ptr::const_ptr::add, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/util, linked_list.rs, 414, 28
1, tokio, tokio::net::unix::pipe::Receiver::try_read_vectored, tokio::io::poll_evented::PollEvented::registration, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, pipe.rs, 1072, 13
1, tokio, tokio::io::async_fd::AsyncFdReadyMutGuard::get_inner_mut, tokio::io::async_fd::AsyncFd::get_mut, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, async_fd.rs, 830, 23
1, tokio, tokio::net::windows::named_pipe::ClientOptions::open_with_security_attributes_raw, encode_addr, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/windows, named_pipe.rs, 2538, 19
1, tokio, tokio::process::Command::new, std::process::Command::new, std::process, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process, mod.rs, 321, 19
10, tokio, tokio::io::stdout::Stdout::poll_shutdown, tokio::io::stdio_common::SplitByUtf8BoundaryIfWindows::poll_shutdown, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, stdout.rs, 133, 32
1, tokio, tokio::fs::remove_file::remove_file, std::path::Path::to_owned, std::path, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, remove_file.rs, 16, 29
2, tokio, tokio::net::udp::UdpSocket::bind_addr, tokio::net::udp::UdpSocket::new, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net, udp.rs, 169, 8
19, tokio, tokio::io::async_seek::Cursor::poll_complete, std::io::cursor::Cursor::position, std::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, async_seek.rs, 88, 38
2, tokio, tokio::task::local::LocalState::take_local_queue, CLOSURE::data::packages::src::task::local::1047::34, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/task, local.rs, 1047, 34
1, tokio, tokio::sync::mpsc::chan::Rx::drop, tokio::sync::mpsc::chan::Rx::drop::rx_fields_ptr, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/mpsc, chan.rs, 346, 43
2, tokio, tokio::io::util::vec_with_initialized::into_read_buf_parts, tokio::io::read_buf::ReadBuf::initialized, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, vec_with_initialized.rs, 140, 24
7, tokio, tokio::net::unix::pipe::Sender::poll_write_vectored, tokio::io::poll_evented::PollEvented::poll_write_vectored, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, pipe.rs, 645, 16
1, tokio, tokio::fs::file::File::set_len, CLOSURE::data::packages::src::fs::file::339::42, [ClosureCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, file.rs, 339, 42
13, tokio, tokio::sync::mpsc::list::Tx::find_block, core::ptr::non_null::NonNull::new_unchecked, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/mpsc, list.rs, 128, 32
1, tokio, tokio::io::util::take::Take::get_pin_mut, tokio::io::util::take::Take::project, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, take.rs, 68, 13
1, tokio, tokio::net::udp::UdpSocket::bind, tokio::net::addr::to_socket_addrs, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net, udp.rs, 149, 20
91, tokio, tokio::io::async_seek::Cursor::start_seek, core::mem::drop, [FnPtrCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, async_seek.rs, 85, 44
4, tokio, tokio::runtime::task::core::Header::get_scheduler, core::ptr::mut_ptr::add, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/task, core.rs, 324, 49
3, tokio, tokio::net::unix::pipe::get_file_flags, std::os::fd::raw::File::as_raw_fd, std::os, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, pipe.rs, 1187, 18
11, tokio, tokio::net::tcp::split_owned::OwnedWriteHalf::is_write_vectored, tokio::net::tcp::stream::TcpStream::is_write_vectored, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, split_owned.rs, 478, 19
4, tokio, tokio::loom::std::atomic_usize::AtomicUsize::with_mut, core::cell::UnsafeCell::get, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/loom/std, atomic_usize.rs, 31, 21
10, tokio, tokio::io::split::WriteHalf::poll_shutdown, tokio::io::split::Guard::stream_pin, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, split.rs, 132, 14
3, tokio, tokio::net::udp::UdpSocket::ready, tokio::io::poll_evented::PollEvented::registration, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net, udp.rs, 427, 28
14, tokio, tokio::util::slab::CachedPage::get, core::ptr::const_ptr::add, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/util, slab.rs, 523, 34
5, tokio, tokio::net::tcp::stream::TcpStream::poll_peek, mio::net::tcp::stream::TcpStream::peek, mio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, stream.rs, 366, 26
1, tokio, tokio::net::udp::UdpSocket::poll_recv_from, tokio::io::read_buf::ReadBuf::assume_init, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net, udp.rs, 1354, 16
1, tokio, tokio::io::util::read_to_end::poll_read_to_end, tokio::io::read_buf::ReadBuf::filled, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io/util, read_to_end.rs, 105, 37
5, tokio, tokio::runtime::signal::Driver::process, mio::net::uds::stream::UnixStream::read, mio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/signal, mod.rs, 116, 32
1, tokio, tokio::fs::rename::rename, std::path::Path::to_owned, std::path, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, rename.rs, 13, 29
1, tokio, tokio::fs::try_exists::try_exists, std::path::Path::to_owned, std::path, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, try_exists.rs, 26, 29
1, tokio, tokio::net::tcp::split::WriteHalf::try_write, tokio::net::tcp::stream::TcpStream::try_write, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, split.rs, 335, 15
1, tokio, tokio::sync::broadcast::Recv::drop, tokio::sync::broadcast::Recv::drop::ptr, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync, broadcast.rs, 1284, 47
1, tokio, tokio::sync::tests::notify::drop_w, std::sync::Arc::from_raw, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/tests, notify.rs, 24, 16
8, tokio, tokio::process::imp::ChildStdio::as_raw_fd, tokio::process::imp::Pipe::as_raw_fd, tokio::process, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process/unix, mod.rs, 254, 19
1, tokio, tokio::io::ready::Ready::fmt, tokio::io::ready::Ready::is_read_closed, tokio::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/io, ready.rs, 246, 43
6, tokio, tokio::net::unix::pipe::is_fifo, std::fs::Metadata::file_type, std::fs, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, pipe.rs, 1182, 24
1, tokio, tokio::fs::remove_dir::remove_dir, std::path::Path::to_owned, std::path, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/fs, remove_dir.rs, 10, 29
1, tokio, tokio::process::imp::Pipe::reregister, tokio::process::imp::Pipe::as_raw_fd, tokio::process, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process/unix, mod.rs, 234, 23
1, tokio, tokio::net::unix::listener::UnixListener::accept, tokio::net::unix::socketaddr::SocketAddr, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, listener.rs, 170, 19
4, tokio, tokio::process::imp::spawn_child, tokio::process::imp::stdio, [FnPtrCreation], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/process/unix, mod.rs, 119, 39
11, tokio, tokio::task::local::Shared::schedule, tokio::task::local::LocalState::task_push_back, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/task, local.rs, 946, 42
6, tokio, tokio::sync::notify::Notified::poll_notified, tokio::sync::notify::Notified::poll_notified::waker, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync, notify.rs, 1016, 77
9, tokio, tokio::util::idle_notified_set::move_to_new_list, tokio::util::idle_notified_set::move_to_new_list::ptr, [PtrDeref], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/util, idle_notified_set.rs, 324, 13
1, tokio, tokio::net::tcp::socket::TcpSocket::new_v4, tokio::net::tcp::socket::TcpSocket::new, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, socket.rs, 128, 8
3, tokio, tokio::sync::mpsc::chan::Semaphore::add_permit, std::process::abort, std::process, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/sync/mpsc, chan.rs, 410, 12
1, tokio, tokio::net::unix::pipe::Sender::from_file, tokio::net::unix::pipe::set_nonblocking, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/unix, pipe.rs, 351, 12
1, tokio, tokio::net::tcp::split_owned::OwnedWriteHalf::drop, tokio::net::tcp::stream::TcpStream::shutdown_std, tokio::net, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/net/tcp, split_owned.rs, 455, 31
10, tokio, tokio::runtime::time::Handle::reregister, tokio::runtime::time::wheel::Wheel::remove, [UnsafeCall], data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/runtime/time, mod.rs, 353, 27
1, tokio, tokio::signal::windows::sys::global_init, std::io::Error::last_os_error, std::io, data/packages/hyper-0.14.27-packages/tokio-1.28.2/src/signal/windows, sys.rs, 98, 16
