created_at,description,documentation,downloads,homepage,id,name,repository,updated_at
2017-09-22 19:37:38.446901,"UNIC — Unicode Character Tools — Character Property taxonomy, contracts and build macros",,4011017,,32679,unic-char-property,https://github.com/open-i18n/rust-unic/,2019-03-03 04:58:16.449988
2017-09-22 19:36:12.454314,UNIC — Unicode Character Tools — Character Range and Iteration,,4010309,,32675,unic-char-range,https://github.com/open-i18n/rust-unic/,2019-03-03 04:58:08.510025
2018-02-07 05:01:15.13116,UNIC — Unicode Character Database — Version,,4007678,,49960,unic-ucd-version,https://github.com/open-i18n/rust-unic/,2019-03-03 04:58:25.487899
2014-11-11 06:04:26.456518,Traits and implementations for unchecked downcasting.,,3995626,,15,unsafe-any,https://github.com/reem/rust-unsafe-any,2017-05-25 22:07:17.910924
2017-09-09 23:23:21.539697,Get network adapters information and network configuration for windows.,https://docs.rs/ipconfig/0.3/x86_64-pc-windows-msvc/ipconfig/,3987210,https://github.com/liranringel/ipconfig,31244,ipconfig,https://github.com/liranringel/ipconfig,2021-11-23 16:42:13.685215
2015-12-20 22:11:24.106344,An n-dimensional array for general elements and for numerics. Lightweight array views and slicing; views support chunking and splitting.,https://docs.rs/ndarray/,3987062,,3717,ndarray,https://github.com/rust-ndarray/ndarray,2022-07-30 21:04:22.814263
2020-06-29 10:53:19.555239,Fast LZW compression and decompression.,https://docs.rs/weezl,3984149,,259345,weezl,https://github.com/image-rs/lzw.git,2022-07-10 14:56:54.882479
2019-01-20 18:20:36.505189,gethostname for all platforms,https://docs.rs/gethostname,3983455,https://codeberg.org/flausch/gethostname.rs,109700,gethostname,https://codeberg.org/flausch/gethostname.rs.git,2022-03-12 12:11:05.97044
2016-11-20 20:44:40.055503,DEPRECATED. Use winapi-util instead.,https://docs.rs/wincolor,3980329,https://github.com/BurntSushi/termcolor/tree/master/wincolor,7316,wincolor,https://github.com/BurntSushi/termcolor/tree/master/wincolor,2020-01-11 15:07:48.314839
2017-03-02 08:38:50.588643,Parser/encoder for ASN.1 BER/DER data,,3977366,https://github.com/rusticata/der-parser,8762,der-parser,https://github.com/rusticata/der-parser.git,2022-05-24 16:00:48.613122
2018-12-29 17:52:03.479403,Portable Stack Manipulation: stack manipulation and introspection routines,https://docs.rs/psm/0.1.20,3974701,,104434,psm,https://github.com/rust-lang/stacker/,2022-09-24 14:24:09.286441
2018-11-21 19:13:56.864043,Compiler intrinsics used by the Rust compiler. Also available for other targets if necessary! ,https://docs.rs/compiler_builtins,3974647,https://github.com/rust-lang/compiler-builtins,98016,compiler_builtins,https://github.com/rust-lang/compiler-builtins,2022-09-20 08:21:22.038482
2019-12-05 17:07:27.394753,"General purpose Elliptic Curve Cryptography (ECC) support, including types and traits for representing various elliptic curve forms, scalars, points, and public/secret keys composed thereof. ",,3972102,,186697,elliptic-curve,https://github.com/RustCrypto/traits/tree/master/elliptic-curve,2022-08-02 03:20:08.67619
2016-01-21 01:19:18.642439,A Rust allocator backed by jemalloc ,https://docs.rs/jemallocator,3966794,https://github.com/tikv/jemallocator,3939,jemallocator,https://github.com/tikv/jemallocator,2022-05-24 23:59:35.268721
2017-08-03 02:56:40.231102,a library for visualizing tree structured data,https://softprops.github.io/treeline,3958604,https://github.com/softprops/treeline,26189,treeline,https://github.com/softprops/treeline,2017-08-03 02:56:40.231102
2014-11-11 06:07:42.392263,A typesafe store for many value types.,,3954261,,16,typemap,https://github.com/reem/rust-typemap,2015-12-16 00:01:49.263868
2018-05-05 19:10:46.167858,Convert Unicode strings to pure ASCII by intelligently transliterating them. Suppors Emoji and Chinese.,https://docs.rs/deunicode,3943149,https://lib.rs/crates/deunicode,63908,deunicode,https://github.com/kornelski/deunicode/,2022-08-21 15:41:25.234151
2015-04-24 07:20:40.441668,A library to work with IP CIDRs in Rust,,3942504,,1930,ipnetwork,https://github.com/achanda/ipnetwork,2022-07-01 03:01:31.656014
2016-03-30 15:37:44.649798,Generic Atomic<T> wrapper type,https://amanieu.github.io/atomic-rs/atomic/index.html,3934210,,4619,atomic,https://github.com/Amanieu/atomic-rs,2021-11-10 19:00:17.212527
2019-07-21 18:38:09.093586,An ultra simple CLI arguments parser.,https://docs.rs/pico-args/,3928868,,150599,pico-args,https://github.com/RazrFalcon/pico-args,2022-06-04 12:11:35.198777
2019-05-06 16:29:47.498008,Test harness for ui tests of compiler diagnostics,https://docs.rs/trybuild,3920744,,132412,trybuild,https://github.com/dtolnay/trybuild,2022-09-22 23:04:46.463507
2015-05-11 11:42:04.340766,Low-level manipulations of IEEE754 floating-point numbers. ,http://docs.rs/ieee754,3919983,https://github.com/huonw/ieee754,2078,ieee754,https://github.com/huonw/ieee754,2020-12-20 00:38:43.810143
2016-11-23 06:10:48.255694,"A suite of powerful, extensible, generic, endian-aware Read/Write traits for byte buffers",https://docs.rs/scroll,3916275,,7339,scroll,https://github.com/m4b/scroll,2022-01-02 22:35:02.742498
2016-06-18 17:02:02.336922,`struct RGB/RGBA/etc.` for sharing pixels between crates + convenience methods for color manipulation. Allows no-copy high-level interoperability. Also adds common convenience methods and implements standard Rust traits to make `RGB`/`RGBA` pixels and slices first-class Rust objects.,https://docs.rs/rgb,3913687,https://lib.rs/crates/rgb,5416,rgb,https://github.com/kornelski/rust-rgb,2022-09-18 23:45:56.501336
2016-02-26 06:37:49.528984,Rust definitions corresponding to jni.h,https://docs.rs/jni-sys/0.3.0/jni_sys,3903220,,4295,jni-sys,https://github.com/sfackler/rust-jni-sys,2017-07-21 03:03:42.609998
2016-10-10 22:26:11.574702,Name and information about current kernel,https://icorderi.github.io/rust-uname/index.html,3881440,https://github.com/icorderi/rust-uname,6809,uname,https://github.com/icorderi/rust-uname,2016-10-11 18:23:38.774567
2016-04-04 16:03:33.335054,Template engine based on Jinja2/Django templates,,3862976,https://tera.netlify.com/,4672,tera,https://github.com/Keats/tera,2022-09-19 11:18:07.286035
2017-11-07 12:10:07.955741,Pure Rust implementation of Hmac DRBG.,,3848052,,38457,hmac-drbg,,2020-06-15 02:27:43.953301
2015-03-24 19:38:22.01072,"A library to parse the x86 CPUID instruction, written in rust with no external dependencies. The implementation closely resembles the Intel CPUID manual description. The library does only depend on libcore.",https://docs.rs/raw-cpuid/,3846853,https://github.com/gz/rust-cpuid,1713,raw-cpuid,https://github.com/gz/rust-cpuid,2022-09-12 18:02:25.248423
2017-07-10 18:46:44.46987,Exposes errno functionality to stable Rust on DragonFlyBSD,,3837492,,22896,errno-dragonfly,https://github.com/mneumann/errno-dragonfly-rs,2021-09-27 08:59:29.274682
2014-12-12 10:37:35.520404,Library for accessing Unix users and groups,https://docs.rs/users/,3828394,,535,users,https://github.com/ogham/rust-users,2020-10-08 02:15:28.604296
2016-03-01 20:11:02.811921,Port of Python's difflib library to Rust.,https://github.com/DimaKudosh/difflib/wiki,3817806,https://github.com/DimaKudosh/difflib,4340,difflib,https://github.com/DimaKudosh/difflib,2018-07-22 12:47:54.378558
2017-10-04 23:49:38.955558,Compile-time type-checked builder derive,https://idanarye.github.io/rust-typed-builder/,3810885,,34443,typed-builder,https://github.com/idanarye/rust-typed-builder,2022-02-13 14:54:56.319268
2018-07-24 08:31:14.033066,Pure Rust RSA implementation,https://docs.rs/rsa,3798428,,75737,rsa,https://github.com/RustCrypto/RSA,2022-09-16 17:46:32.113232
2016-03-26 18:11:31.722652,Cross-platform window creation library.,https://docs.rs/winit,3798343,,4573,winit,https://github.com/rust-windowing/winit,2022-09-11 17:01:49.03129
2017-02-06 05:15:40.329949,a library for using child processes from multiple threads,https://docs.rs/shared_child,3793908,,8408,shared_child,https://github.com/oconnor663/shared_child.rs,2021-11-16 23:55:28.528703
2018-03-25 22:30:37.109834,Common reusable types for implementing the sentry.io protocol. ,,3788224,https://sentry.io/welcome/,57500,sentry-types,https://github.com/getsentry/sentry-rust,2022-06-20 10:56:27.406867
2014-11-12 18:21:59.03388,Code generators for creating bindings to the Khronos OpenGL APIs.,https://docs.rs/gl_generator,3784245,https://github.com/brendanzab/gl-rs/,68,gl_generator,https://github.com/brendanzab/gl-rs/,2019-10-03 10:44:28.795911
2016-02-05 17:24:38.164341,"A pure Rust alternative to libraries like FreeType.  RustType provides an API for loading, querying and rasterising TrueType fonts.  It also provides an implementation of a dynamic GPU glyph cache for hardware font rendering. ",https://docs.rs/rusttype,3784153,https://gitlab.redox-os.org/redox-os/rusttype,4087,rusttype,https://gitlab.redox-os.org/redox-os/rusttype,2020-05-23 00:04:46.503712
2018-07-13 16:27:03.77909,Data structures using entity references as mapping keys,https://docs.rs/cranelift-entity,3776384,,74043,cranelift-entity,https://github.com/bytecodealliance/wasmtime,2022-09-20 15:56:49.297118
2016-05-20 17:24:17.084103,Sentry (getsentry.com) client for rust ;) ,,3774844,https://sentry.io/welcome/,5120,sentry,https://github.com/getsentry/sentry-rust,2022-06-20 10:57:20.023447
2018-01-10 18:36:16.755519,Minimal non-blocking I/O layer,https://docs.rs/nb,3767240,https://github.com/rust-embedded/nb,46266,nb,https://github.com/rust-embedded/nb,2020-07-10 07:04:55.298117
2016-10-06 21:17:44.421862,"Pure Rust implementation of the ChaCha20Poly1305 Authenticated Encryption with Additional Data Cipher (RFC 8439) with optional architecture-specific hardware acceleration. Also contains implementations of the XChaCha20Poly1305 extended nonce variant of ChaCha20Poly1305, and the reduced-round ChaCha8Poly1305 and ChaCha12Poly1305 lightweight variants. ",https://docs.rs/chacha20poly1305,3755448,,6758,chacha20poly1305,https://github.com/RustCrypto/AEADs/tree/master/chacha20poly1305,2022-08-10 03:37:43.851637
2016-07-11 07:06:42.600533,JSON drain for slog-rs,https://docs.rs/slog-json,3754045,https://github.com/slog-rs/slog,5628,slog-json,https://github.com/slog-rs/json,2022-03-21 18:11:23.119992
2017-09-25 16:26:55.87198,Actor framework for Rust,https://docs.rs/actix,3750403,,33078,actix,https://github.com/actix/actix,2022-03-01 04:02:52.451329
2019-08-08 18:03:22.855604,Generate JSON Schemas from Rust code,,3750232,https://graham.cool/schemars/,155083,schemars,https://github.com/GREsau/schemars,2022-05-17 17:35:18.337366
2014-12-19 23:32:30.645409,"Simple, efficient logging",https://docs.rs/fern/,3749044,,608,fern,https://github.com/daboross/fern,2022-04-15 15:23:11.589934
2017-02-20 20:19:04.799102,Helper macros for Rusticata,,3747620,https://github.com/rusticata/rusticata-macros,8606,rusticata-macros,https://github.com/rusticata/rusticata-macros.git,2022-02-07 10:59:17.467859
2019-08-08 17:52:12.568797,"Macros for #[derive(JsonSchema)], for use with schemars",,3744309,https://graham.cool/schemars/,155080,schemars_derive,https://github.com/GREsau/schemars,2022-05-17 17:34:56.629751
2018-08-03 03:32:06.638906,Metaprogram for cranelift-codegen code generator library,,3727760,,77267,cranelift-codegen-meta,https://github.com/bytecodealliance/wasmtime,2022-09-20 15:56:52.286828
2018-07-13 16:28:34.396845,Low-level code generator library,https://docs.rs/cranelift-codegen,3717621,,74044,cranelift-codegen,https://github.com/bytecodealliance/wasmtime,2022-09-20 15:56:53.385887
2017-04-17 16:06:00.142286,Immutable collection datatypes,http://immutable.rs/,3715227,http://immutable.rs/,11005,im,https://github.com/bodil/im-rs,2022-04-29 14:12:56.603719
2018-08-14 19:55:48.797407,A forest of B+-trees,https://docs.rs/cranelift-bforest,3710871,,79459,cranelift-bforest,https://github.com/bytecodealliance/wasmtime,2022-09-20 15:56:50.888808
2017-06-02 09:45:04.54476,"Getset, we're ready to go!  A procedural macro for generating the most basic getters and setters on fields. ",,3709204,,17305,getset,https://github.com/Hoverbear/getset,2021-11-28 01:24:36.664427
2016-11-08 00:40:20.801845,Rust bindings to the JNI,https://docs.rs/jni,3705494,,7164,jni,https://github.com/jni-rs/jni-rs,2021-02-06 16:49:22.556061
2019-06-30 14:01:50.454,"Deprecated: this is available in stable Rust since 1.53 as Vec::extend_from_within().  Previsouly, the fastest way to implement any kind of decoding for Run Length Encoded data in Rust. ",,3694618,,144978,rle-decode-fast,https://github.com/WanzenBug/rle-decode-helper,2022-01-30 22:56:56.002573
2018-11-24 11:05:02.696017,Big integer implementation for Rust,https://docs.rs/num-bigint-dig,3691429,https://github.com/dignifiedquire/num-bigint,98411,num-bigint-dig,https://github.com/dignifiedquire/num-bigint,2022-03-01 14:07:17.172559
2020-01-30 16:27:08.200152,Modular register allocation algorithms,,3677556,,203333,regalloc,https://github.com/bytecodealliance/regalloc.rs,2022-01-19 23:37:57.684776
2015-07-13 16:35:01.819804,Convert a unicode string to a slug,https://docs.rs/slug,3676220,https://github.com/Stebalien/slug-rs,2598,slug,https://github.com/Stebalien/slug-rs,2018-09-07 16:51:23.802817
2019-09-24 23:28:59.987055,For code shared between cranelift-codegen-meta and cranelift-codegen,,3669583,,167401,cranelift-codegen-shared,https://github.com/bytecodealliance/wasmtime,2022-09-20 15:56:51.752338
2018-10-30 23:40:45.698779,"Pure Rust implementation of the Elliptic Curve Digital Signature Algorithm (ECDSA) as specified in FIPS 186-4 (Digital Signature Standard), providing RFC6979 deterministic signatures as well as support for added entropy ",,3665467,,93701,ecdsa,https://github.com/RustCrypto/signatures/tree/master/ecdsa,2022-09-15 21:55:55.877555
2015-07-07 20:58:59.521601,A port of HdrHistogram to Rust,https://docs.rs/hdrhistogram,3658088,https://github.com/HdrHistogram/HdrHistogram_rust,2555,hdrhistogram,https://github.com/HdrHistogram/HdrHistogram_rust.git,2022-09-18 16:40:04.126938
2015-09-05 23:21:20.022538,"Rustyline, a readline implementation based on Antirez's Linenoise",http://docs.rs/rustyline,3649249,,2992,rustyline,https://github.com/kkawakam/rustyline,2022-07-17 09:38:17.528308
2018-10-17 08:08:13.861112,Easily compare two JSON values and get great output,https://docs.rs/assert-json-diff,3644170,https://github.com/davidpdrsn/assert-json-diff,91116,assert-json-diff,https://github.com/davidpdrsn/assert-json-diff.git,2022-06-29 21:40:34.607604
2018-06-17 21:50:15.090115,Interface to the linux procfs pseudo-filesystem,https://docs.rs/procfs/,3636322,,70550,procfs,https://github.com/eminence/procfs,2022-08-21 00:17:04.717493
2015-11-10 15:29:39.03344,DEFLATE decoding,,3633383,,3392,inflate,https://github.com/PistonDevelopers/inflate.git,2019-02-13 19:27:47.940278
2019-02-23 00:50:12.520054,Small crate to infer file type based on magic number signatures,https://docs.rs/infer,3625760,https://github.com/bojand/infer,116653,infer,https://github.com/bojand/infer,2022-07-02 23:12:57.850369
2017-01-31 06:41:58.184965,A macros 1.1 derive implementation for Pread and Pwrite traits from the scroll crate,https://docs.rs/scroll_derive,3619280,,8320,scroll_derive,https://github.com/m4b/scroll,2022-01-02 22:34:23.528307
2016-10-08 02:15:51.576678,`#[derive(new)]` implements simple constructor functions for structs and enums.,,3613553,,6781,derive-new,https://github.com/nrc/derive-new,2021-02-08 21:46:26.98121
2019-10-04 00:56:26.118378,Recursion for async functions,https://docs.rs/async-recursion,3606001,,169753,async-recursion,https://github.com/dcchut/async-recursion,2022-01-04 22:55:59.175952
2015-09-03 22:02:07.047796,A lightweight metrics facade.,https://docs.rs/metrics,3601970,https://github.com/metrics-rs/metrics,2984,metrics,https://github.com/metrics-rs/metrics,2022-07-22 14:51:04.705215
2018-10-04 03:59:35.046194,"Wrapper types and traits for secret management which help ensure they aren't accidentally copied, logged, or otherwise exposed (as much as possible), and also ensure secrets are securely wiped from memory when dropped. ",,3594022,https://github.com/iqlusioninc/crates/,87933,secrecy,https://github.com/iqlusioninc/crates/tree/main/secrecy,2021-07-18 19:07:50.475079
2015-10-03 11:08:21.431559,FFI bindings to the various libwayland-*.so libraries. You should only need this crate if you are working on custom wayland protocol extensions. Look at the crate wayland-client for usable bindings.,https://docs.rs/wayland-sys/,3590837,,3150,wayland-sys,https://github.com/smithay/wayland-rs,2022-09-16 09:03:46.637598
2019-12-10 20:45:37.791441,FFI for Pieter Wuille's `libsecp256k1` library.,https://docs.rs/secp256k1-sys/,3589643,https://github.com/rust-bitcoin/rust-secp256k1/,188309,secp256k1-sys,https://github.com/rust-bitcoin/rust-secp256k1/,2022-06-22 17:02:56.033413
2016-03-11 04:07:43.326001,Poison-free versions of the standard library Mutex and RwLock types,https://sfackler.github.io/rust-antidote/doc/v1.0.0/antidote,3577948,,4424,antidote,https://github.com/sfackler/rust-antidote,2016-05-21 19:42:12.837697
2018-05-28 20:57:36.584641,Test CLI Applications.,http://docs.rs/assert_cmd/,3571054,https://github.com/assert-rs/assert_cmd,67510,assert_cmd,https://github.com/assert-rs/assert_cmd.git,2022-01-13 15:17:24.996869
2017-04-12 15:57:46.00735,A tool for generating C bindings to Rust code.,,3568539,,10418,cbindgen,https://github.com/eqrion/cbindgen/,2022-06-09 20:39:00.456382
2016-09-22 04:38:58.587437,Low level Postgres protocol APIs,,3563775,,6582,postgres-protocol,https://github.com/sfackler/rust-postgres,2022-04-30 12:26:14.104424
2016-02-20 18:55:39.791588,a library for running child processes,https://docs.rs/duct,3560396,,4228,duct,https://github.com/oconnor663/duct.rs,2021-02-04 20:55:41.602234
2017-07-06 09:25:22.974664,A Priority Queue implemented as a heap with a function to efficiently change the priority of an item.,https://docs.rs/priority-queue,3559854,,22156,priority-queue,https://github.com/garro95/priority-queue,2022-07-23 08:38:22.689898
2016-03-21 08:35:36.078685,Raw bindings to liblzma which contains an implementation of LZMA and xz stream encoding/decoding.  High level Rust bindings are available in the `xz2` crate. ,https://docs.rs/lzma-sys,3558909,https://github.com/alexcrichton/xz2-rs,4507,lzma-sys,https://github.com/alexcrichton/xz2-rs,2022-06-06 17:08:25.870275
2015-04-29 13:20:18.971707,"Bindings to the standard C implementation of the wayland protocol, client side.",https://docs.rs/wayland-client/,3556480,,1984,wayland-client,https://github.com/smithay/wayland-rs,2022-09-16 09:08:20.571907
2016-09-16 16:58:15.514087,A hash table with consistent order and fast iteration. NOTE: This crate was renamed to indexmap. Please use it under its new name.,https://docs.rs/ordermap/,3555563,,6517,ordermap,https://github.com/bluss/ordermap,2018-11-17 20:41:42.038975
2015-05-10 13:20:20.029051,"Fast, approximate versions of mathematical functions. ",https://docs.rs/fast-math,3554816,https://github.com/huonw/fast-math,2073,fast-math,https://github.com/huonw/fast-math,2019-01-13 13:19:59.646837
2018-08-08 08:37:18.281238,Open a file or link using the system default program.,,3530877,,78322,opener,https://github.com/Seeker14491/opener,2021-06-12 01:30:40.208779
2014-12-07 17:43:28.64116,Convert to and from CESU-8 encoding (similar to UTF-8),http://emk.github.io/cesu8-rs/cesu8/index.html,3523552,,477,cesu8,https://github.com/emk/cesu8-rs,2016-05-15 12:20:41.086989
2016-09-10 01:02:19.608789,Core I/O and event loop primitives for asynchronous I/O in Rust. Foundation for the rest of the tokio crates. ,https://docs.rs/tokio-core/0.1,3508543,https://tokio.rs,6301,tokio-core,https://github.com/tokio-rs/tokio-core,2020-12-05 09:01:35.043271
2014-11-21 05:12:08.928592,A (mostly) pure-Rust implementation of various common cryptographic algorithms.,,3502863,https://github.com/DaGenix/rust-crypto/,221,rust-crypto,https://github.com/DaGenix/rust-crypto/,2016-05-20 05:40:27.059177
2019-09-25 03:44:44.115432,Various helpers for Actix applications to use during testing,https://docs.rs/actix-testing/,3496514,https://actix.rs,167448,actix-testing,https://github.com/actix/actix-net.git,2020-12-28 23:54:36.981191
2015-10-03 11:08:46.131292,Wayland Scanner for generating rust APIs from XML wayland protocol files.,https://docs.rs/wayland-scanner/,3496451,,3151,wayland-scanner,https://github.com/smithay/wayland-rs,2022-09-16 09:06:14.956166
2021-03-09 18:32:03.666997,"Object-safe value inspection, used to pass un-typed structured data across trait-object boundaries. ",,3495243,,366443,valuable,https://github.com/tokio-rs/valuable,2022-01-03 19:08:37.939577
2017-07-30 18:52:31.572953,Rusty Object Notation,https://docs.rs/ron/,3493214,https://github.com/ron-rs/ron,25715,ron,https://github.com/ron-rs/ron,2022-08-16 08:38:42.01849
2018-12-02 14:03:27.008509,Parity Codec serialization support for uint and fixed hash.,,3487681,https://github.com/paritytech/parity-common,99660,impl-codec,,2022-02-04 11:00:37.224093
2016-09-10 05:04:33.44938,An implementation of an asynchronous Unix signal handling backed futures. ,https://docs.rs/tokio-signal/0.2.9/tokio_signal,3486884,https://github.com/tokio-rs/tokio,6307,tokio-signal,https://github.com/tokio-rs/tokio,2020-02-05 00:24:59.503587
2018-05-04 09:15:42.43854,GPL-3.0 nice bindings for io_uring. MIT/Apache-2.0 license is available for spacejam's github sponsors.,https://docs.rs/rio/,3479963,https://github.com/spacejam/rio,63702,rio,https://github.com/spacejam/rio,2020-08-21 09:39:56.646854
2017-07-23 17:19:59.734353,A Rust library to access Redox termios functions,https://docs.rs/redox_termios,3477728,,24716,redox_termios,https://gitlab.redox-os.org/redox-os/termios,2021-01-19 18:26:28.668622
2015-09-20 21:42:28.529732,A library for storing and retrieving files according to XDG Base Directory specification,https://docs.rs/xdg/,3474348,https://github.com/whitequark/rust-xdg,3079,xdg,https://github.com/whitequark/rust-xdg,2022-02-22 16:32:18.3602
2015-02-27 16:30:59.471198,Open a path or URL using the program configured on the system,,3459790,,1490,open,https://github.com/Byron/open-rs,2022-09-16 02:04:21.735632
2017-10-29 10:29:58.330155,A library for creating compact sets of enums.,https://docs.rs/enumset/,3455213,,37331,enumset,https://github.com/Lymia/enumset,2022-04-12 10:51:49.655943
2021-07-22 13:52:05.710239,Web framework that focuses on ergonomics and modularity,,3435742,https://github.com/tokio-rs/axum,425909,axum,https://github.com/tokio-rs/axum,2022-09-11 14:43:50.065667
2018-07-26 22:11:44.969235,Internal testing crate for wasm-bindgen,,3425428,,76131,wasm-bindgen-test,https://github.com/rustwasm/wasm-bindgen,2022-09-12 14:27:49.142322
2021-11-25 09:12:33.415128,No-dep range header parser,,3424768,https://github.com/MarcusGrass/parse-range-headers,487498,http-range-header,https://github.com/MarcusGrass/parse-range-headers,2021-11-25 09:57:57.045273
2017-11-16 16:53:39.42324,Derive macros for `actix` actors,https://docs.rs/actix-derive,3415129,,39559,actix_derive,https://github.com/actix/actix,2021-03-21 07:13:04.399491
2016-05-13 09:42:57.45343,"An impish, cross-platform, ELF, Mach-o, and PE binary parsing and loading crate",https://docs.rs/goblin,3414927,,5054,goblin,https://github.com/m4b/goblin,2022-08-15 01:52:04.350044
2019-02-05 04:44:16.604302,"A Rust crate for producing string-representations of numbers, formatted according to international standards",https://docs.rs/num-format,3410264,https://github.com/bcmyers/num-format,112831,num-format,https://github.com/bcmyers/num-format,2019-02-20 00:19:32.612433
2017-05-15 12:25:09.155043,Automatically apply the suggestions made by rustc,https://docs.rs/rustfix,3406183,,14689,rustfix,https://github.com/rust-lang-nursery/rustfix,2022-05-23 18:45:05.232669
2016-03-21 08:56:28.055345,Rust bindings to liblzma providing Read/Write streams as well as low-level in-memory encoding/decoding. ,https://docs.rs/xz2,3392212,https://github.com/alexcrichton/xz2-rs,4508,xz2,https://github.com/alexcrichton/xz2-rs,2022-06-06 17:07:19.438302
2015-08-12 16:43:36.862715,Helper macros for handling manually loading optional system libraries.,,3377107,,2824,dlib,https://github.com/vberger/dlib,2021-02-25 09:06:19.262509
2014-11-29 07:22:18.358594,Rust wrapper for Facebook's RocksDB embeddable database,,3367993,https://github.com/rust-rocksdb/rust-rocksdb,427,rocksdb,https://github.com/rust-rocksdb/rust-rocksdb,2022-08-05 13:56:36.55102
2018-07-26 22:09:24.266058,Internal testing macro for wasm-bindgen,,3364580,,76130,wasm-bindgen-test-macro,https://github.com/rustwasm/wasm-bindgen,2022-09-12 14:27:48.561539
2018-11-08 11:35:54.427434,An internal helper crate for enumset. Not public API.,https://lymia.moe/doc/enumset/enumset/,3351765,,95468,enumset_derive,https://github.com/Lymia/enumset,2022-04-12 10:51:30.759403
2020-05-16 18:10:10.458779,A tool for enlisting the compiler’s help in proving the absence of concurrency,https://docs.rs/sync_wrapper,3346767,https://docs.rs/sync_wrapper,242446,sync_wrapper,https://github.com/Actyx/sync_wrapper,2021-08-14 07:47:05.863639
2015-02-21 16:01:13.590245,"Get system information in Rust.  For now it supports Linux, Mac OS X, illumos, Solaris, FreeBSD, OpenBSD, and Windows. ",https://docs.rs/sys-info,3345324,,1439,sys-info,https://github.com/FillZpp/sys-info-rs,2021-10-21 07:05:29.396571
2015-02-12 10:49:20.286045,Bindings to Core Graphics for macOS,,3335374,https://github.com/servo/core-graphics-rs,1385,core-graphics,https://github.com/servo/core-foundation-rs,2021-11-02 17:03:01.08518
2020-09-16 09:24:54.38794,Non-blocking TCP or Unix connect,https://docs.rs/nb-connect,3328252,https://github.com/smol-rs/nb-connect,289363,nb-connect,https://github.com/smol-rs/nb-connect,2021-05-01 03:54:32.454987
2018-02-07 05:03:04.167589,UNIC — Unicode Character Database — Segmentation Properties,,3309007,,49969,unic-ucd-segment,https://github.com/open-i18n/rust-unic/,2019-03-03 05:12:31.476662
2018-02-07 05:04:20.424581,UNIC — Unicode Text Segmentation Algorithms,,3303891,,49973,unic-segment,https://github.com/open-i18n/rust-unic/,2019-03-03 07:45:10.753005
2015-03-20 20:50:32.652844,Generic radix trie data-structure.,https://docs.rs/radix_trie/,3302260,,1626,radix_trie,https://github.com/michaelsproul/rust_radix_trie,2020-10-22 10:41:54.463635
2015-07-27 12:14:06.879984,Type safe wrappers for types with a defined byte order,,3281295,https://github.com/Lolirofle/endian-type,2697,endian-type,https://github.com/Lolirofle/endian-type.git,2015-12-11 23:58:51.47213
2017-10-08 12:01:14.103256,Unchecked indexing wrapper using regular index syntax.,https://docs.rs/unchecked-index/,3280681,,34832,unchecked-index,https://github.com/bluss/unchecked-index,2017-11-18 15:07:23.04629
2015-03-20 20:14:32.099919,Vector data-structure for half-byte values.,https://docs.rs/rust_nibble_vec,3278196,,1624,nibble_vec,https://github.com/michaelsproul/rust_nibble_vec,2020-06-27 23:13:10.337313
2017-10-25 13:44:18.61537,HashSet with insertion ordering,,3275499,,36860,linked_hash_set,https://github.com/alexheretic/linked-hash-set,2020-07-21 22:29:47.233506
2016-07-19 06:26:33.01246,`log` crate adapter for slog-rs,https://docs.rs/slog-stdlog,3273185,https://github.com/slog-rs/stdlog,5716,slog-stdlog,https://github.com/slog-rs/stdlog,2022-03-23 07:51:22.137176
2019-07-31 00:18:26.586068,A blazingly fast multi-producer channel,,3264670,,153104,flume,https://github.com/zesterer/flume,2022-07-21 20:08:32.852275
2019-07-01 08:23:56.515855,Experimental language-level polyfills for Async Rust.,https://docs.rs/async-attributes,3257455,https://github.com/async-rs/async-attributes,145093,async-attributes,https://github.com/async-rs/async-attributes,2021-01-23 15:46:15.118331
2017-04-25 22:55:14.191799,A common utility library to control CLI colorization,https://docs.rs/clicolors-control,3255709,,12023,clicolors-control,https://github.com/mitsuhiko/clicolors-control,2019-08-23 20:30:05.37924
2017-02-17 17:40:07.847608,xml-rs based deserializer for Serde (compatible with 0.9+),,3247678,,8556,serde-xml-rs,https://github.com/RReverser/serde-xml-rs,2022-08-31 18:35:59.526629
2017-03-13 15:02:45.354297,"A Rust library to easily compare version numbers, and test them against various comparison operators.",https://docs.rs/version-compare,3246957,,8964,version-compare,https://github.com/timvisee/version-compare,2021-10-14 20:41:01.56367
2016-11-13 18:53:04.302098,Native bindings to librocksdb,,3242223,,7241,librocksdb-sys,https://github.com/rust-rocksdb/rust-rocksdb,2022-08-05 13:55:44.66087
2015-07-26 11:13:20.409919,Runtime library for parsers generated by LALRPOP,,3241525,,2680,lalrpop-util,https://github.com/lalrpop/lalrpop,2022-05-05 09:30:29.870612
2018-01-20 17:51:20.124206,Parser for the X.509 v3 format (RFC 5280 certificates),,3240657,https://github.com/rusticata/x509-parser,47551,x509-parser,https://github.com/rusticata/x509-parser.git,2022-06-30 09:42:37.882061
2020-09-20 00:54:06.963212,"Easy, safe self-referential struct generation.",https://docs.rs/ouroboros,3235151,,290576,ouroboros,https://github.com/joshua-maros/ouroboros,2022-09-18 02:30:04.077941
